순위,선수ID,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
14,66615,류승현,KIA,0.253,57,163,150,14,38,8,1,0,48,14,0,0,9,0,4,29,3,0.320,0.313,0.633,8,0.222,0.417
15,78643,백용환,KIA,0.234,28,51,47,3,11,2,0,2,19,6,0,0,3,0,1,14,0,0.404,0.294,0.698,1,0.231,0.222
16,70756,이범호,KIA,0.231,19,31,26,1,6,1,0,1,10,5,0,2,3,0,0,3,1,0.385,0.290,0.675,0,0.250,0.167
17,63636,고장혁,KIA,0.226,22,32,31,2,7,0,1,0,9,3,0,0,0,0,1,8,1,0.290,0.250,0.540,2,0.200,0.000
18,63722,한승택,KIA,0.223,105,288,251,22,56,9,1,3,76,27,7,2,27,1,1,82,8,0.303,0.299,0.602,11,0.294,0.333
19,63260,이우성,KIA,0.219,60,168,151,19,33,4,0,6,55,22,1,2,12,0,2,40,3,0.364,0.281,0.645,7,0.239,0.313
20,66662,신범수,KIA,0.211,39,65,57,4,12,5,0,2,23,7,0,0,7,0,1,14,1,0.404,0.308,0.712,1,0.200,0.231
20,60605,홍재호,KIA,0.211,10,20,19,2,4,0,0,0,4,0,0,0,1,0,0,5,1,0.211,0.250,0.461,1,0.500,0.500
22,65610,황대인,KIA,0.200,12,28,25,0,5,2,0,0,7,0,0,0,1,0,2,8,0,0.280,0.286,0.566,2,0.000,0.000
23,66606,최원준,KIA,0.198,90,255,232,33,46,11,3,1,66,18,2,1,16,0,4,51,4,0.284,0.261,0.545,7,0.232,0.083
24,60648,이인행,KIA,0.188,9,20,16,1,3,1,0,0,4,2,1,0,2,0,1,6,1,0.250,0.316,0.566,0,0.200,0.000
25,78629,나지완,KIA,0.186,56,153,129,12,24,5,0,6,47,17,0,2,19,1,3,37,3,0.364,0.301,0.665,4,0.139,0.059
26,64657,박준태,KIA,0.171,38,47,41,13,7,3,0,0,10,4,0,2,4,0,0,15,1,0.244,0.234,0.478,0,0.091,0.000
27,62864,김민식,KIA,0.167,53,116,96,6,16,2,0,0,18,14,0,2,15,0,3,29,1,0.188,0.293,0.481,1,0.167,0.143
28,79113,문선재,KIA,0.163,29,61,49,7,8,0,0,3,17,6,0,2,9,0,1,18,0,0.347,0.295,0.642,1,0.143,0.000
29,69636,오선우,KIA,0.151,27,57,53,5,8,1,1,1,14,4,0,0,3,0,1,24,0,0.264,0.211,0.475,2,0.143,0.143
30,69605,해즐베이커,KIA,0.146,11,46,41,5,6,2,0,2,14,5,0,0,4,0,1,18,0,0.341,0.239,0.580,0,0.154,0.000
31,68614,오정환,KIA,0.143,30,29,28,8,4,0,0,0,4,1,1,0,0,0,0,12,1,0.143,0.143,0.286,0,0.333,1.000
32,66657,이진영,KIA,0.133,11,15,15,1,2,0,0,0,2,2,0,0,0,0,0,4,0,0.133,0.133,0.266,1,0.286,0.000
33,65643,문경찬,KIA,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
33,62668,윤해진,KIA,0.000,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
33,62893,최정민,KIA,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000
3,62409,박찬도,삼성,0.281,30,34,32,10,9,1,0,0,10,2,0,0,2,1,0,10,0,0.313,0.324,0.637,2,0.111,0.500
4,69405,윌리엄슨,삼성,0.273,40,168,154,19,42,7,1,4,63,15,0,1,13,0,0,50,2,0.409,0.327,0.736,13,0.233,0.000
7,69453,이학주,삼성,0.262,118,436,385,43,101,14,3,7,142,36,5,4,32,0,10,89,3,0.369,0.332,0.701,28,0.232,0.250
8,71432,박한이,삼성,0.257,30,85,74,6,19,3,0,2,28,13,1,1,9,0,0,17,0,0.378,0.333,0.711,3,0.217,0.250
9,64468,박계범,삼성,0.256,58,204,168,26,43,8,1,4,65,25,6,3,22,0,5,45,7,0.387,0.354,0.741,9,0.255,0.000
10,66409,이성규,삼성,0.256,16,46,43,3,11,2,0,2,19,7,0,0,2,0,1,16,1,0.442,0.304,0.746,1,0.300,0.667
11,61197,최영진,삼성,0.251,96,275,251,29,63,15,1,5,95,20,8,0,14,2,2,47,4,0.378,0.296,0.674,15,0.228,0.167
13,68407,공민규,삼성,0.245,28,60,53,4,13,1,0,3,23,6,0,0,6,0,1,18,0,0.434,0.333,0.767,2,0.000,0.222
15,64410,백승민,삼성,0.238,19,45,42,4,10,1,0,0,11,4,0,1,2,0,0,12,2,0.262,0.267,0.529,3,0.357,0.143
16,64469,송준석,삼성,0.235,26,56,51,6,12,3,0,1,18,4,1,1,2,0,1,14,3,0.353,0.273,0.626,3,0.063,0.000
17,74540,강민호,삼성,0.234,112,393,346,36,81,20,0,13,140,45,2,3,33,2,9,76,9,0.405,0.315,0.720,18,0.235,0.000
18,60288,김응민,삼성,0.231,8,13,13,0,3,1,0,0,4,0,0,0,0,0,0,6,1,0.308,0.231,0.539,0,0.000,1.000
19,64407,김호재,삼성,0.219,28,33,32,1,7,1,0,0,8,0,0,0,1,0,0,7,1,0.250,0.242,0.492,1,0.000,0.333
20,66838,김동엽,삼성,0.215,60,211,195,15,42,4,1,6,66,25,0,2,12,0,2,47,2,0.338,0.265,0.603,11,0.239,0.167
21,64793,김민수,삼성,0.205,29,41,39,5,8,1,0,0,9,2,0,1,1,0,0,16,0,0.231,0.220,0.451,1,0.100,0.500
22,69442,김도환,삼성,0.204,61,106,93,7,19,6,0,2,31,7,4,1,8,0,0,36,0,0.333,0.265,0.598,0,0.238,0.000
23,72456,손주인,삼성,0.194,20,35,31,2,6,0,0,1,9,4,2,0,2,0,0,6,3,0.290,0.242,0.532,0,0.222,0.333
24,69418,박승규,삼성,0.190,14,23,21,2,4,0,0,0,4,2,0,0,2,0,0,7,0,0.190,0.261,0.451,1,0.111,0.000
25,66462,김성훈,삼성,0.182,65,88,77,14,14,1,1,1,20,5,4,0,7,0,0,11,0,0.260,0.250,0.510,1,0.231,0.000
26,64266,이성곤,삼성,0.179,13,28,28,1,5,3,0,0,8,0,0,0,0,0,0,6,0,0.286,0.179,0.465,1,0.000,0.000
27,64493,최선호,삼성,0.167,17,8,6,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0.167,0.375,0.542,0,0.000,0.000
28,64499,김재현,삼성,0.000,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
28,69403,양우현,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
28,62499,이현동,삼성,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
2,66702,이시원,한화,0.290,14,31,31,3,9,1,0,0,10,4,0,0,0,0,0,8,1,0.323,0.290,0.613,1,0.231,0.500
5,75808,정근우,한화,0.278,88,305,277,37,77,10,1,3,98,30,3,1,20,1,4,43,11,0.354,0.334,0.688,17,0.361,0.417
7,62700,하주석,한화,0.263,5,20,19,3,5,2,0,0,7,2,1,0,0,0,0,4,1,0.368,0.263,0.631,2,0.333,0.000
10,61554,김민하,한화,0.256,72,140,125,14,32,6,0,2,44,14,2,1,9,0,3,41,4,0.352,0.319,0.671,5,0.267,0.400
11,66706,장진혁,한화,0.254,113,349,315,42,80,16,5,1,109,24,2,1,26,0,5,74,4,0.346,0.320,0.666,17,0.234,0.182
12,66704,김태연,한화,0.250,9,6,4,0,1,1,0,0,2,0,0,0,2,0,0,2,0,0.500,0.500,1.000,0,0.000,0.000
12,64717,지시완,한화,0.250,58,109,104,7,26,6,0,2,38,11,0,0,5,0,0,21,3,0.365,0.284,0.649,5,0.226,0.111
12,60805,최윤석,한화,0.250,7,15,12,3,3,0,0,0,3,1,0,0,3,0,0,4,0,0.250,0.400,0.650,0,0.500,0.000
15,61700,강경학,한화,0.239,52,135,113,21,27,4,0,0,31,12,3,1,15,0,3,32,3,0.274,0.341,0.615,5,0.222,0.286
16,79705,김회성,한화,0.231,58,117,104,7,24,4,0,3,37,18,1,1,11,0,0,24,1,0.356,0.302,0.658,4,0.303,0.250
16,74729,최진행,한화,0.231,45,129,117,10,27,6,0,6,51,19,0,1,9,0,2,28,3,0.436,0.295,0.731,7,0.158,0.143
18,60100,백진우,한화,0.227,16,48,44,4,10,3,0,0,13,3,2,0,0,0,2,18,1,0.295,0.261,0.556,4,0.167,0.000
19,69727,변우혁,한화,0.226,29,61,53,7,12,1,0,1,16,2,0,0,7,0,1,17,3,0.302,0.328,0.630,1,0.231,0.000
21,66715,김인환,한화,0.214,18,46,42,1,9,1,0,0,10,2,0,2,2,0,0,9,0,0.238,0.239,0.477,1,0.000,0.250
22,79364,김종민,한화,0.200,10,21,20,2,4,0,0,1,7,1,1,0,0,0,0,7,1,0.350,0.200,0.550,1,0.000,0.000
23,69737,노시환,한화,0.186,91,192,177,19,33,8,1,1,46,13,1,1,11,0,2,72,3,0.260,0.241,0.501,7,0.205,0.111
24,63703,박한결,한화,0.182,9,11,11,0,2,0,0,0,2,0,0,0,0,0,0,4,1,0.182,0.182,0.364,0,0.000,0.000
25,62797,양성우,한화,0.168,56,129,119,11,20,3,0,1,26,6,1,0,9,0,0,28,2,0.218,0.227,0.445,1,0.143,0.143
26,69766,유로결,한화,0.164,38,61,55,10,9,1,0,1,13,4,0,1,5,0,0,17,0,0.236,0.230,0.466,1,0.143,0.333
27,64706,이창열,한화,0.154,11,16,13,3,2,0,0,0,2,1,1,0,1,0,1,5,1,0.154,0.267,0.421,0,0.250,0.000
28,63700,장운호,한화,0.100,7,12,10,2,1,0,0,0,1,0,1,0,1,0,0,1,0,0.100,0.182,0.282,0,0.000,0.000
29,60184,김창혁,한화,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,66707,박상언,한화,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,64724,박준혁,한화,0.000,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,68700,이원석,한화,0.000,13,9,6,3,0,0,0,0,0,0,0,0,2,0,1,5,0,0.000,0.333,0.333,0,0.000,0.000
1,76249,민병헌,롯데,0.304,101,420,369,52,112,24,2,9,167,43,1,3,42,0,5,55,9,0.453,0.379,0.832,32,0.289,0.333
5,61204,김동한,롯데,0.282,42,85,78,9,22,4,0,0,26,2,1,0,6,0,0,15,1,0.333,0.333,0.666,5,0.167,0.222
6,63558,정준혁,롯데,0.273,6,11,11,1,3,0,0,0,3,1,0,0,0,0,0,6,0,0.273,0.273,0.546,0,0.333,0.333
7,62556,신본기,롯데,0.256,121,413,375,43,96,9,0,1,108,26,5,1,24,1,8,62,9,0.288,0.314,0.602,23,0.223,0.000
8,61566,허일,롯데,0.255,71,162,149,14,38,4,0,1,45,17,0,0,12,0,1,28,1,0.302,0.315,0.617,6,0.292,0.424
9,69517,고승민,롯데,0.253,30,89,83,7,21,6,2,0,31,6,1,1,4,0,0,16,1,0.373,0.284,0.657,5,0.357,0.000
10,69530,아수아헤,롯데,0.252,49,194,163,34,41,5,4,2,60,21,3,1,26,1,1,24,0,0.368,0.356,0.724,10,0.378,0.000
11,77463,채태인,롯데,0.251,59,182,167,11,42,11,0,5,68,29,0,2,11,1,2,45,5,0.407,0.302,0.709,10,0.255,0.182
12,69569,윌슨,롯데,0.251,68,268,231,21,58,15,0,9,100,37,0,1,31,0,5,60,8,0.433,0.351,0.784,16,0.274,0.250
13,72546,문규현,롯데,0.250,40,72,64,7,16,2,0,0,18,10,2,3,3,0,0,10,1,0.281,0.271,0.552,5,0.357,0.200
14,76509,김문호,롯데,0.243,51,109,103,6,25,7,0,0,32,4,1,1,4,0,0,30,1,0.311,0.269,0.580,6,0.095,0.182
15,65515,강로한,롯데,0.240,104,306,288,38,69,15,6,4,108,25,1,1,13,0,3,107,3,0.375,0.279,0.654,15,0.276,0.333
16,67504,김정율,롯데,0.235,11,37,34,0,8,3,0,0,11,1,0,0,1,0,2,14,2,0.324,0.297,0.621,1,0.333,0.000
17,60523,정훈,롯데,0.226,88,222,190,26,43,4,1,2,55,17,3,1,23,1,5,47,4,0.289,0.324,0.613,12,0.176,0.050
18,64504,오윤석,롯데,0.222,76,228,198,21,44,2,0,1,49,21,4,4,20,1,2,43,4,0.247,0.295,0.542,9,0.291,0.250
19,64501,배성근,롯데,0.205,36,48,44,4,9,1,0,0,10,2,0,0,4,0,0,13,0,0.227,0.271,0.498,1,0.182,0.000
20,68525,한동희,롯데,0.203,59,207,187,12,38,9,0,2,53,9,0,2,18,0,0,57,3,0.283,0.271,0.554,6,0.114,0.500
21,66508,나경민,롯데,0.200,45,49,45,10,9,0,2,0,13,7,0,0,3,0,1,12,0,0.289,0.265,0.554,0,0.333,0.000
22,64022,안중열,롯데,0.191,73,145,136,10,26,6,1,2,40,4,1,0,6,0,2,41,2,0.294,0.236,0.530,3,0.080,0.500
23,62558,김준태,롯데,0.159,43,104,88,10,14,3,0,0,17,8,2,0,12,0,2,23,1,0.193,0.275,0.468,1,0.222,0.000
24,76100,이병규,롯데,0.158,8,22,19,1,3,2,0,0,5,0,0,0,2,0,1,7,1,0.263,0.273,0.536,1,0.000,0.000
25,68518,정보근,롯데,0.125,15,35,32,3,4,0,0,0,4,1,0,0,2,0,1,10,2,0.125,0.200,0.325,0,0.167,0.000
26,67539,나균안,롯데,0.124,104,209,185,12,23,4,0,3,36,13,7,2,9,0,6,88,5,0.195,0.188,0.383,4,0.098,0.000
27,63593,조홍석,롯데,0.117,42,65,60,8,7,2,1,0,11,5,0,1,4,0,0,14,1,0.183,0.169,0.352,1,0.118,0.000
28,69508,신윤후,롯데,0.100,17,20,20,4,2,0,0,1,5,2,0,0,0,0,0,4,0,0.250,0.100,0.350,0,0.000,0.000
29,65586,전병우,롯데,0.098,29,55,51,2,5,1,0,0,6,0,1,0,3,0,0,22,0,0.118,0.148,0.266,0,0.000,0.000
30,61591,김사훈,롯데,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
30,66504,이찬건,롯데,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000
30,68556,정성종,롯데,0.000,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
30,78566,황진수,롯데,0.000,6,4,3,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.250,0.250,0,0.000,0.000
