date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,final_rank,postseason
2023-08-05,8,한화,91,38,49,4,0.437,16.0,3승0무7패,2패,20-1-27,18-3-22,2023,3.0,0.0,7.0,0.3,20.0,1.0,27.0,0.4166666666666667,18.0,3.0,22.0,0.4186046511627907,-1,2,0.6319444444444444,8,-0.014,1.0,0.4,0.5,7.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-06,8,한화,92,38,49,5,0.437,16.5,2승1무7패,2패,20-1-27,18-4-22,2023,2.0,1.0,7.0,0.2,20.0,1.0,27.0,0.4166666666666667,18.0,4.0,22.0,0.4090909090909091,-1,2,0.6388888888888888,8,-0.014,1.0,0.3684210526315789,0.5172413793103449,7.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-08,8,한화,93,38,50,5,0.432,17.0,2승1무7패,3패,20-1-27,18-4-23,2023,2.0,1.0,7.0,0.2,20.0,1.0,27.0,0.4166666666666667,18.0,4.0,23.0,0.4,-1,3,0.6458333333333334,8,-0.02,1.0,0.3684210526315789,0.5172413793103449,8.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-09,8,한화,94,38,51,5,0.427,18.0,1승1무8패,4패,20-1-27,18-4-24,2023,1.0,1.0,8.0,0.1,20.0,1.0,27.0,0.4166666666666667,18.0,4.0,24.0,0.391304347826087,-1,4,0.6527777777777778,8,-0.025,1.0,0.3157894736842105,0.5172413793103449,8.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-10,8,한화,94,38,51,5,0.427,18.0,1승1무8패,4패,20-1-27,18-4-24,2023,1.0,1.0,8.0,0.1,20.0,1.0,27.0,0.4166666666666667,18.0,4.0,24.0,0.391304347826087,-1,4,0.6527777777777778,8,-0.025,1.0,0.3157894736842105,0.5172413793103449,8.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-11,9,한화,95,38,52,5,0.422,19.0,1승1무8패,5패,20-1-28,18-4-24,2023,1.0,1.0,8.0,0.1,20.0,1.0,28.0,0.4081632653061224,18.0,4.0,24.0,0.391304347826087,-1,5,0.6597222222222222,8,-0.037,-1.0,0.3157894736842105,0.4827586206896552,9.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-12,8,한화,96,39,52,5,0.429,19.0,2승1무7패,1승,21-1-28,18-4-24,2023,2.0,1.0,7.0,0.2,21.0,1.0,28.0,0.42,18.0,4.0,24.0,0.391304347826087,1,1,0.6666666666666666,8,-0.03,0.0,0.3684210526315789,0.4827586206896552,8.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-13,8,한화,97,40,52,5,0.435,19.0,3승1무6패,2승,22-1-28,18-4-24,2023,3.0,1.0,6.0,0.3,22.0,1.0,28.0,0.4313725490196078,18.0,4.0,24.0,0.391304347826087,1,2,0.6736111111111112,8,-0.024,0.0,0.3684210526315789,0.4827586206896552,7.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-15,8,한화,98,40,52,6,0.435,18.5,3승2무5패,2승,22-1-28,18-5-24,2023,3.0,2.0,5.0,0.3,22.0,1.0,28.0,0.4313725490196078,18.0,5.0,24.0,0.3829787234042553,1,2,0.6805555555555556,8,-0.024,0.0,0.3333333333333333,0.4642857142857143,6.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-16,8,한화,99,41,52,6,0.441,18.5,3승2무5패,3승,22-1-28,19-5-24,2023,3.0,2.0,5.0,0.3,22.0,1.0,28.0,0.4313725490196078,19.0,5.0,24.0,0.3958333333333333,1,3,0.6875,8,-0.018,0.0,0.3888888888888889,0.4642857142857143,5.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-17,8,한화,100,41,53,6,0.436,18.5,3승2무5패,1패,22-1-28,19-5-25,2023,3.0,2.0,5.0,0.3,22.0,1.0,28.0,0.4313725490196078,19.0,5.0,25.0,0.3877551020408163,-1,1,0.6944444444444444,8,-0.023,0.0,0.3888888888888889,0.4285714285714285,6.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-18,8,한화,101,42,53,6,0.442,18.5,4승2무4패,1승,23-1-28,19-5-25,2023,4.0,2.0,4.0,0.4,23.0,1.0,28.0,0.4423076923076923,19.0,5.0,25.0,0.3877551020408163,1,1,0.7013888888888888,8,-0.017,0.0,0.3888888888888889,0.4285714285714285,5.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-19,8,한화,102,42,54,6,0.438,19.5,4승1무5패,1패,23-1-29,19-5-25,2023,4.0,1.0,5.0,0.4,23.0,1.0,29.0,0.4339622641509434,19.0,5.0,25.0,0.3877551020408163,-1,1,0.7083333333333334,8,-0.021,0.0,0.3333333333333333,0.3928571428571428,6.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-20,8,한화,103,42,55,6,0.433,19.5,4승1무5패,2패,23-1-30,19-5-25,2023,4.0,1.0,5.0,0.4,23.0,1.0,30.0,0.4259259259259259,19.0,5.0,25.0,0.3877551020408163,-1,2,0.7152777777777778,8,-0.02,0.0,0.3333333333333333,0.3928571428571428,6.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-22,9,한화,104,42,56,6,0.429,20.0,4승1무5패,3패,23-1-31,19-5-25,2023,4.0,1.0,5.0,0.4,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,25.0,0.3877551020408163,-1,3,0.7222222222222222,8,-0.018,0.0,0.2777777777777778,0.3571428571428571,7.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-23,9,한화,104,42,56,6,0.429,20.0,4승1무5패,3패,23-1-31,19-5-25,2023,4.0,1.0,5.0,0.4,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,25.0,0.3877551020408163,-1,3,0.7222222222222222,8,-0.018,0.0,0.2777777777777778,0.3571428571428571,7.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-24,9,한화,104,42,56,6,0.429,20.5,4승1무5패,3패,23-1-31,19-5-25,2023,4.0,1.0,5.0,0.4,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,25.0,0.3877551020408163,-1,3,0.7222222222222222,8,-0.026,-1.0,0.2777777777777778,0.3571428571428571,8.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-25,9,한화,105,42,57,6,0.424,20.5,4승1무5패,4패,23-1-31,19-5-26,2023,4.0,1.0,5.0,0.4,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,26.0,0.38,-1,4,0.7291666666666666,8,-0.038,-1.0,0.2777777777777778,0.3571428571428571,9.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-26,9,한화,106,42,58,6,0.42,20.5,3승1무6패,5패,23-1-31,19-5-27,2023,3.0,1.0,6.0,0.3,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,27.0,0.3725490196078431,-1,5,0.7361111111111112,8,-0.036,-1.0,0.2777777777777778,0.3571428571428571,9.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-27,9,한화,107,42,59,6,0.416,20.5,2승1무7패,6패,23-1-31,19-5-28,2023,2.0,1.0,7.0,0.2,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,28.0,0.3653846153846153,-1,6,0.7430555555555556,8,-0.047,-1.0,0.2777777777777778,0.3214285714285714,9.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-30,9,한화,107,42,59,6,0.416,20.5,2승1무7패,6패,23-1-31,19-5-28,2023,2.0,1.0,7.0,0.2,23.0,1.0,31.0,0.4181818181818181,19.0,5.0,28.0,0.3653846153846153,-1,6,0.7430555555555556,8,-0.035,-1.0,0.2777777777777778,0.3214285714285714,9.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-08-31,9,한화,108,42,60,6,0.412,21.5,2승0무8패,7패,23-1-32,19-5-28,2023,2.0,0.0,8.0,0.2,23.0,1.0,32.0,0.4107142857142857,19.0,5.0,28.0,0.3653846153846153,-1,7,0.75,8,-0.034,-1.0,0.2777777777777778,0.2857142857142857,10.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-01,10,한화,109,42,61,6,0.408,22.5,1승0무9패,8패,23-1-32,19-5-29,2023,1.0,0.0,9.0,0.1,23.0,1.0,32.0,0.4107142857142857,19.0,5.0,29.0,0.3584905660377358,-1,8,0.7569444444444444,9,-0.032,-2.0,0.2222222222222222,0.2857142857142857,11.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-02,10,한화,110,43,61,6,0.413,21.5,2승0무8패,1승,23-1-32,20-5-29,2023,2.0,0.0,8.0,0.2,23.0,1.0,32.0,0.4107142857142857,20.0,5.0,29.0,0.3703703703703703,1,1,0.7638888888888888,9,-0.034,-2.0,0.2777777777777778,0.3214285714285714,11.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-03,10,한화,111,44,61,6,0.419,20.5,2승0무8패,2승,23-1-32,21-5-29,2023,2.0,0.0,8.0,0.2,23.0,1.0,32.0,0.4107142857142857,21.0,5.0,29.0,0.3818181818181818,1,2,0.7708333333333334,9,-0.023,-2.0,0.3333333333333333,0.3214285714285714,11.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-04,10,한화,111,44,61,6,0.419,20.5,2승0무8패,2승,23-1-32,21-5-29,2023,2.0,0.0,8.0,0.2,23.0,1.0,32.0,0.4107142857142857,21.0,5.0,29.0,0.3818181818181818,1,2,0.7708333333333334,9,-0.018,-2.0,0.3333333333333333,0.3214285714285714,11.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-05,10,한화,112,44,62,6,0.415,21.5,2승0무8패,1패,23-1-33,21-5-29,2023,2.0,0.0,8.0,0.2,23.0,1.0,33.0,0.4035087719298245,21.0,5.0,29.0,0.3818181818181818,-1,1,0.7777777777777778,9,-0.022,-2.0,0.3157894736842105,0.2857142857142857,12.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-06,9,한화,113,45,62,6,0.421,20.5,3승0무7패,1승,24-1-33,21-5-29,2023,3.0,0.0,7.0,0.3,24.0,1.0,33.0,0.4137931034482758,21.0,5.0,29.0,0.3818181818181818,1,1,0.7847222222222222,9,-0.016,-1.0,0.3684210526315789,0.3214285714285714,12.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-07,9,한화,114,46,62,6,0.426,20.5,4승0무6패,2승,25-1-33,21-5-29,2023,4.0,0.0,6.0,0.4,25.0,1.0,33.0,0.423728813559322,21.0,5.0,29.0,0.3818181818181818,1,2,0.7916666666666666,9,-0.006,-1.0,0.4210526315789473,0.3214285714285714,11.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-08,8,한화,115,47,62,6,0.431,20.5,5승0무5패,3승,25-1-33,22-5-29,2023,5.0,0.0,5.0,0.5,25.0,1.0,33.0,0.423728813559322,22.0,5.0,29.0,0.3928571428571428,1,3,0.7986111111111112,9,0.004,0.0,0.4736842105263157,0.3571428571428571,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-09,8,한화,117,49,62,6,0.441,18.5,7승0무3패,5승,25-1-33,24-5-29,2023,7.0,0.0,3.0,0.7,25.0,1.0,33.0,0.423728813559322,24.0,5.0,29.0,0.4137931034482758,1,5,0.8125,9,0.014,0.0,0.4736842105263157,0.4285714285714285,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-10,8,한화,118,50,62,6,0.446,17.5,8승0무2패,6승,25-1-33,25-5-29,2023,8.0,0.0,2.0,0.8,25.0,1.0,33.0,0.423728813559322,25.0,5.0,29.0,0.423728813559322,1,6,0.8194444444444444,9,0.024,1.0,0.5,0.4642857142857143,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-12,8,한화,119,50,63,6,0.442,18.0,8승0무2패,1패,25-1-33,25-5-30,2023,8.0,0.0,2.0,0.8,25.0,1.0,33.0,0.423728813559322,25.0,5.0,30.0,0.4166666666666667,-1,1,0.8263888888888888,9,0.007,0.0,0.45,0.4285714285714285,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-13,8,한화,119,50,63,6,0.442,18.0,8승0무2패,1패,25-1-33,25-5-30,2023,8.0,0.0,2.0,0.8,25.0,1.0,33.0,0.423728813559322,25.0,5.0,30.0,0.4166666666666667,-1,1,0.8263888888888888,9,0.007,0.0,0.45,0.4285714285714285,9.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-14,8,한화,119,50,63,6,0.442,18.0,8승0무2패,1패,25-1-33,25-5-30,2023,8.0,0.0,2.0,0.8,25.0,1.0,33.0,0.423728813559322,25.0,5.0,30.0,0.4166666666666667,-1,1,0.8263888888888888,9,0.007,0.0,0.45,0.4285714285714285,9.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-15,8,한화,120,50,64,6,0.439,19.0,7승0무3패,2패,25-1-34,25-5-30,2023,7.0,0.0,3.0,0.7,25.0,1.0,34.0,0.4166666666666667,25.0,5.0,30.0,0.4166666666666667,-1,2,0.8333333333333334,9,-0.002,0.0,0.45,0.4285714285714285,9.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-16,8,한화,120,50,64,6,0.439,19.5,7승0무3패,2패,25-1-34,25-5-30,2023,7.0,0.0,3.0,0.7,25.0,1.0,34.0,0.4166666666666667,25.0,5.0,30.0,0.4166666666666667,-1,2,0.8333333333333334,9,0.003,0.0,0.45,0.4285714285714285,9.5,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-17,8,한화,122,50,66,6,0.431,21.5,6승0무4패,4패,25-1-36,25-5-30,2023,6.0,0.0,4.0,0.6,25.0,1.0,36.0,0.4032258064516129,25.0,5.0,30.0,0.4166666666666667,-1,4,0.8472222222222222,9,-0.011,0.0,0.4,0.4137931034482758,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-18,8,한화,123,51,66,6,0.436,21.0,6승0무4패,1승,26-1-36,25-5-30,2023,6.0,0.0,4.0,0.6,26.0,1.0,36.0,0.4126984126984127,25.0,5.0,30.0,0.4166666666666667,1,1,0.8541666666666666,9,-0.002,0.0,0.45,0.4482758620689655,9.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-19,8,한화,124,51,67,6,0.432,22.0,5승0무5패,1패,26-1-37,25-5-30,2023,5.0,0.0,5.0,0.5,26.0,1.0,37.0,0.40625,25.0,5.0,30.0,0.4166666666666667,-1,1,0.8611111111111112,9,-0.001,0.0,0.45,0.4482758620689655,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-21,8,한화,125,52,67,6,0.437,22.0,5승0무5패,1승,27-1-37,25-5-30,2023,5.0,0.0,5.0,0.5,27.0,1.0,37.0,0.4153846153846154,25.0,5.0,30.0,0.4166666666666667,1,1,0.8680555555555556,9,0.008,1.0,0.5,0.4827586206896552,9.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-22,8,한화,126,52,68,6,0.433,22.0,4승0무6패,1패,27-1-38,25-5-30,2023,4.0,0.0,6.0,0.4,27.0,1.0,38.0,0.4090909090909091,25.0,5.0,30.0,0.4166666666666667,-1,1,0.875,9,0.004,1.0,0.5,0.4482758620689655,9.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
2023-09-23,8,한화,127,52,69,6,0.43,23.0,3승0무7패,2패,27-1-38,25-5-31,2023,3.0,0.0,7.0,0.3,27.0,1.0,38.0,0.4090909090909091,25.0,5.0,31.0,0.4098360655737705,-1,2,0.8819444444444444,9,0.001,1.0,0.5,0.4137931034482758,10.0,0.245,564,1196,88,520,1715,5513,4878,0.319,0.352,0.671,497,1264,4.83,1.51,759,680,112,602,974,1268.3333333333333,134,0.975,111,8,121,51,29.7,142,93,49,65.5,49,6,0.2683999999999999,38,262,0.7182000000000001,0.3463999999999999,0.3718,4.36,1.39,163.0,129,9,0
