date,rank,team,games,wins,losses,draws,win_rate,games_behind,recent_10,streak,home_record,away_record,season,recent10_wins,recent10_draws,recent10_losses,recent10_win_rate,home_wins,home_draws,home_losses,home_win_rate,away_wins,away_draws,away_losses,away_win_rate,streak_type,streak_count,games_played_ratio,remaining_games,home_away_win_diff,month,win_rate_delta_30d,rank_delta_30d,recent20_win_rate,recent30_win_rate,games_behind_5th,wins_to_5th,prev_team_avg,prev_team_runs,prev_team_hits,prev_team_hr,prev_team_rbi,prev_team_tb,prev_team_pa,prev_team_ab,prev_team_obp,prev_team_slg,prev_team_ops,prev_team_bb,prev_team_so,prev_team_era,prev_team_whip,prev_team_runs_allowed,prev_team_er,prev_team_hr_allowed,prev_team_bb_allowed,prev_team_so_pitcher,prev_team_ip,prev_team_errors,prev_team_fpct,prev_team_dp,prev_team_pb,prev_team_sb_allowed,prev_team_cs_defense,prev_team_cs_rate,prev_team_sba,prev_team_sb,prev_team_cs,prev_team_sb_rate,prev_team_oob,prev_team_runner_pko,prev_run_differential,prev_pythagorean_win_rate,prev_k_bb_ratio,prev_iso,prev_bb_rate,prev_top5_hitter_avg,prev_top5_hitter_hr_sum,prev_top5_hitter_rbi_sum,prev_top5_hitter_ops_avg,prev_top3_hitter_ops_avg,prev_ops_concentration,prev_top5_hitter_obp_avg,prev_top5_hitter_slg_avg,prev_top5_pitcher_era_avg,prev_top5_pitcher_whip_avg,prev_top5_pitcher_ip_sum,prev_top5_pitcher_so_sum,prev_ace_era,prev_ace_era_gap,final_rank,postseason
2024-05-28,10,롯데,51,20,29,2,0.408,10.5,6승1무3패,1패,14-1-13,6-1-16,2024,6.0,1.0,3.0,0.6,14.0,1.0,13.0,0.5,6.0,1.0,16.0,0.2608695652173913,-1,1,0.3541666666666667,93,0.2391304347826087,5,0.122,0.0,0.631578947368421,0.5357142857142857,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-05-29,10,롯데,52,20,30,2,0.4,11.5,5승1무4패,2패,14-1-13,6-1-17,2024,5.0,1.0,4.0,0.5,14.0,1.0,13.0,0.5,6.0,1.0,17.0,0.25,-1,2,0.3611111111111111,92,0.25,5,0.114,0.0,0.5789473684210527,0.5,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-05-30,10,롯데,53,20,31,2,0.392,12.5,5승1무4패,3패,14-1-13,6-1-18,2024,5.0,1.0,4.0,0.5,14.0,1.0,13.0,0.5,6.0,1.0,18.0,0.24,-1,3,0.3680555555555556,91,0.26,5,0.1159999999999999,0.0,0.5263157894736842,0.4827586206896552,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-05-31,10,롯데,54,21,31,2,0.404,11.5,6승0무4패,1승,15-1-13,6-1-18,2024,6.0,0.0,4.0,0.6,15.0,1.0,13.0,0.5172413793103449,6.0,1.0,18.0,0.24,1,1,0.375,90,0.2772413793103448,5,0.137,0.0,0.5263157894736842,0.4827586206896552,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-01,10,롯데,55,21,32,2,0.396,12.5,5승0무5패,1패,15-1-14,6-1-18,2024,5.0,0.0,5.0,0.5,15.0,1.0,14.0,0.5,6.0,1.0,18.0,0.24,-1,1,0.3819444444444444,89,0.26,6,0.106,0.0,0.4736842105263157,0.4827586206896552,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-02,9,롯데,56,22,32,2,0.407,11.5,5승0무5패,1승,16-1-14,6-1-18,2024,5.0,0.0,5.0,0.5,16.0,1.0,14.0,0.5161290322580645,6.0,1.0,18.0,0.24,1,1,0.3888888888888889,88,0.2761290322580645,6,0.0939999999999999,1.0,0.4736842105263157,0.4827586206896552,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-04,9,롯데,57,23,32,2,0.418,10.5,5승0무5패,2승,16-1-14,7-1-18,2024,5.0,0.0,5.0,0.5,16.0,1.0,14.0,0.5161290322580645,7.0,1.0,18.0,0.2692307692307692,1,2,0.3958333333333333,87,0.2468982630272952,6,0.0849999999999999,1.0,0.5263157894736842,0.5172413793103449,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-05,9,롯데,58,24,32,2,0.429,9.5,6승0무4패,3승,16-1-14,8-1-18,2024,6.0,0.0,4.0,0.6,16.0,1.0,14.0,0.5161290322580645,8.0,1.0,18.0,0.2962962962962963,1,3,0.4027777777777778,86,0.2198327359617682,6,0.0959999999999999,1.0,0.5789473684210527,0.5517241379310345,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-06,9,롯데,59,24,33,2,0.421,10.5,5승0무5패,1패,16-1-14,8-1-19,2024,5.0,0.0,5.0,0.5,16.0,1.0,14.0,0.5161290322580645,8.0,1.0,19.0,0.2857142857142857,-1,1,0.4097222222222222,85,0.2304147465437788,6,0.0879999999999999,1.0,0.5789473684210527,0.5517241379310345,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-07,8,롯데,60,25,33,2,0.431,10.0,5승0무5패,1승,17-1-14,8-1-19,2024,5.0,0.0,5.0,0.5,17.0,1.0,14.0,0.53125,8.0,1.0,19.0,0.2857142857142857,1,1,0.4166666666666667,84,0.2455357142857143,6,0.078,2.0,0.631578947368421,0.5862068965517241,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-08,8,롯데,60,25,33,2,0.431,10.5,5승0무5패,1승,17-1-14,8-1-19,2024,5.0,0.0,5.0,0.5,17.0,1.0,14.0,0.53125,8.0,1.0,19.0,0.2857142857142857,1,1,0.4166666666666667,84,0.2455357142857143,6,0.06,2.0,0.631578947368421,0.5862068965517241,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-09,8,롯데,62,26,34,2,0.433,10.0,6승0무4패,1승,18-1-15,8-1-19,2024,6.0,0.0,4.0,0.6,18.0,1.0,15.0,0.5294117647058824,8.0,1.0,19.0,0.2857142857142857,1,1,0.4305555555555556,82,0.2436974789915966,6,0.072,2.0,0.5789473684210527,0.5862068965517241,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-11,8,롯데,63,26,35,2,0.426,10.0,6승0무4패,1패,18-1-16,8-1-19,2024,6.0,0.0,4.0,0.6,18.0,1.0,16.0,0.5142857142857142,8.0,1.0,19.0,0.2857142857142857,-1,1,0.4375,81,0.2285714285714285,6,0.0839999999999999,2.0,0.5789473684210527,0.5517241379310345,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-12,8,롯데,64,27,35,2,0.435,9.5,6승0무4패,1승,19-1-16,8-1-19,2024,6.0,0.0,4.0,0.6,19.0,1.0,16.0,0.5277777777777778,8.0,1.0,19.0,0.2857142857142857,1,1,0.4444444444444444,80,0.2420634920634921,6,0.0929999999999999,2.0,0.6,0.5517241379310345,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-13,8,롯데,65,28,35,2,0.444,8.5,7승0무3패,2승,20-1-16,8-1-19,2024,7.0,0.0,3.0,0.7,20.0,1.0,16.0,0.5405405405405406,8.0,1.0,19.0,0.2857142857142857,1,2,0.4513888888888889,79,0.2548262548262548,6,0.1109999999999999,2.0,0.6,0.5517241379310345,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-14,8,롯데,66,28,36,2,0.438,9.5,6승0무4패,1패,20-1-16,8-1-20,2024,6.0,0.0,4.0,0.6,20.0,1.0,16.0,0.5405405405405406,8.0,1.0,20.0,0.2758620689655172,-1,1,0.4583333333333333,78,0.2646784715750233,6,0.1049999999999999,2.0,0.55,0.5172413793103449,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-15,7,롯데,67,29,36,2,0.446,9.5,6승0무4패,1승,20-1-16,9-1-20,2024,6.0,0.0,4.0,0.6,20.0,1.0,16.0,0.5405405405405406,9.0,1.0,20.0,0.3,1,1,0.4652777777777778,77,0.2405405405405405,6,0.096,3.0,0.55,0.5517241379310345,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-16,8,롯데,68,29,37,2,0.439,10.5,5승0무5패,1패,20-1-16,9-1-21,2024,5.0,0.0,5.0,0.5,20.0,1.0,16.0,0.5405405405405406,9.0,1.0,21.0,0.2903225806451613,-1,1,0.4722222222222222,76,0.2502179598953792,6,0.073,2.0,0.55,0.5517241379310345,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-18,8,롯데,69,29,38,2,0.433,11.5,5승0무5패,2패,20-1-16,9-1-22,2024,5.0,0.0,5.0,0.5,20.0,1.0,16.0,0.5405405405405406,9.0,1.0,22.0,0.28125,-1,2,0.4791666666666667,75,0.2592905405405405,6,0.076,2.0,0.5,0.5517241379310345,6.5,8.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-19,8,롯데,70,30,38,2,0.441,10.5,5승0무5패,1승,20-1-16,10-1-22,2024,5.0,0.0,5.0,0.5,20.0,1.0,16.0,0.5405405405405406,10.0,1.0,22.0,0.303030303030303,1,1,0.4861111111111111,74,0.2375102375102375,6,0.084,2.0,0.5,0.5862068965517241,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-20,8,롯데,71,30,39,2,0.435,11.5,5승0무5패,1패,20-1-16,10-1-23,2024,5.0,0.0,5.0,0.5,20.0,1.0,16.0,0.5405405405405406,10.0,1.0,23.0,0.2941176470588235,-1,1,0.4930555555555556,73,0.246422893481717,6,0.063,2.0,0.5,0.5517241379310345,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-21,8,롯데,72,30,40,2,0.429,12.5,4승0무6패,2패,20-1-16,10-1-24,2024,4.0,0.0,6.0,0.4,20.0,1.0,16.0,0.5405405405405406,10.0,1.0,24.0,0.2857142857142857,-1,2,0.5,72,0.2548262548262548,6,0.0429999999999999,2.0,0.5,0.5172413793103449,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-22,8,롯데,73,31,40,2,0.437,12.0,5승0무5패,1승,20-1-16,11-1-24,2024,5.0,0.0,5.0,0.5,20.0,1.0,16.0,0.5405405405405406,11.0,1.0,24.0,0.3055555555555556,1,1,0.5069444444444444,71,0.234984984984985,6,0.0369999999999999,1.0,0.55,0.5517241379310345,5.5,7.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-23,8,롯데,74,32,40,2,0.444,11.5,5승0무5패,2승,20-1-16,12-1-24,2024,5.0,0.0,5.0,0.5,20.0,1.0,16.0,0.5405405405405406,12.0,1.0,24.0,0.3243243243243243,1,2,0.5138888888888888,70,0.2162162162162162,6,0.0529999999999999,2.0,0.55,0.5666666666666667,4.5,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-25,8,롯데,75,32,40,3,0.444,11.5,4승1무5패,2승,20-2-16,12-1-24,2024,4.0,1.0,5.0,0.4,20.0,2.0,16.0,0.5263157894736842,12.0,1.0,24.0,0.3243243243243243,1,2,0.5208333333333334,69,0.2019914651493598,6,0.027,1.0,0.5789473684210527,0.5517241379310345,4.0,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-26,8,롯데,76,33,40,3,0.452,10.5,5승1무4패,3승,21-2-16,12-1-24,2024,5.0,1.0,4.0,0.5,21.0,2.0,16.0,0.5384615384615384,12.0,1.0,24.0,0.3243243243243243,1,3,0.5277777777777778,68,0.2141372141372141,6,0.035,1.0,0.5789473684210527,0.5517241379310345,4.0,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-27,8,롯데,77,34,40,3,0.459,9.5,5승1무4패,4승,22-2-16,12-1-24,2024,5.0,1.0,4.0,0.5,22.0,2.0,16.0,0.55,12.0,1.0,24.0,0.3243243243243243,1,4,0.5347222222222222,67,0.2256756756756757,6,0.051,2.0,0.5789473684210527,0.5517241379310345,3.0,5.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-28,7,롯데,78,35,40,3,0.467,8.5,6승1무3패,5승,23-2-16,12-1-24,2024,6.0,1.0,3.0,0.6,23.0,2.0,16.0,0.5609756097560976,12.0,1.0,24.0,0.3243243243243243,1,5,0.5416666666666666,66,0.2366512854317732,6,0.067,3.0,0.5789473684210527,0.5862068965517241,2.0,4.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-29,7,롯데,78,35,40,3,0.467,8.5,6승1무3패,5승,23-2-16,12-1-24,2024,6.0,1.0,3.0,0.6,23.0,2.0,16.0,0.5609756097560976,12.0,1.0,24.0,0.3243243243243243,1,5,0.5416666666666666,66,0.2366512854317732,6,0.075,3.0,0.5789473684210527,0.5862068965517241,2.5,5.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-06-30,7,롯데,78,35,40,3,0.467,8.5,6승1무3패,5승,23-2-16,12-1-24,2024,6.0,1.0,3.0,0.6,23.0,2.0,16.0,0.5609756097560976,12.0,1.0,24.0,0.3243243243243243,1,5,0.5416666666666666,66,0.2366512854317732,6,0.063,3.0,0.5789473684210527,0.5862068965517241,3.0,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-07-02,7,롯데,78,35,40,3,0.467,9.0,6승1무3패,5승,23-2-16,12-1-24,2024,6.0,1.0,3.0,0.6,23.0,2.0,16.0,0.5609756097560976,12.0,1.0,24.0,0.3243243243243243,1,5,0.5416666666666666,66,0.2366512854317732,7,0.06,2.0,0.5789473684210527,0.5862068965517241,3.0,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-07-03,8,롯데,79,35,41,3,0.461,10.0,6승1무3패,1패,23-2-16,12-1-25,2024,6.0,1.0,3.0,0.6,23.0,2.0,16.0,0.5609756097560976,12.0,1.0,25.0,0.3157894736842105,-1,1,0.5486111111111112,65,0.2451861360718871,7,0.054,1.0,0.5789473684210527,0.5517241379310345,3.0,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
2024-07-04,8,롯데,80,35,42,3,0.455,11.0,5승1무4패,2패,23-2-16,12-1-26,2024,5.0,1.0,4.0,0.5,23.0,2.0,16.0,0.5609756097560976,12.0,1.0,26.0,0.3076923076923077,-1,2,0.5555555555555556,64,0.2532833020637899,7,0.037,1.0,0.5263157894736842,0.5172413793103449,3.0,6.0,0.265,653,1289,69,608,1765,5576,4871,0.338,0.362,0.7,522,1000,4.15,1.46,660,586,80,532,1070,1272.3333333333333,103,0.981,111,13,91,46,33.6,143,101,42,70.6,42,12,-7,0.4946688491651479,2.011278195488722,0.0969999999999999,0.0936154949784792,0.2863333333333333,28,179,0.7593333333333333,0.7593333333333333,1.0,0.3563333333333333,0.403,3.365,1.3250000000000002,324.33333333333337,276,3.28,0.0850000000000004,7,0
