날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20170503,6,두산,28,13,14,1,0.481,6.5,5승0무5패,1승,7-1-7,6-0-7
20170503,7,넥센,28,13,15,0,0.464,7,6승0무4패,2패,6-0-8,7-0-7
20170503,7,KT,28,13,15,0,0.464,7,3승0무7패,1승,8-0-8,5-0-7
20170503,9,한화,28,12,16,0,0.429,8,4승0무6패,2승,3-0-8,9-0-8
20170503,10,삼성,28,5,21,2,0.192,14,2승0무8패,1패,4-1-9,1-1-12
20170504,1,KIA,29,20,9,0,0.690,0,6승0무4패,1패,11-0-3,9-0-6
20170504,2,NC,29,18,10,1,0.643,1.5,7승0무3패,2패,8-0-4,10-1-6
20170504,3,LG,29,17,12,0,0.586,3,7승0무3패,2승,10-0-4,7-0-8
20170504,4,SK,29,15,14,0,0.517,5,4승0무6패,1승,9-0-9,6-0-5
20170504,4,롯데,29,15,14,0,0.517,5,5승0무5패,1승,8-0-6,7-0-8
20170504,6,두산,29,14,14,1,0.500,5.5,6승0무4패,2승,7-1-7,7-0-7
20170504,7,넥센,29,14,15,0,0.483,6,7승0무3패,1승,7-0-8,7-0-7
20170504,8,KT,29,13,16,0,0.448,7,2승0무8패,1패,8-0-9,5-0-7
20170504,9,한화,29,12,17,0,0.414,8,4승0무6패,1패,3-0-8,9-0-9
20170504,10,삼성,29,5,22,2,0.185,14,2승0무8패,2패,4-1-10,1-1-12
20170505,1,KIA,30,21,9,0,0.700,0,7승0무3패,1승,11-0-3,10-0-6
20170505,2,NC,30,19,10,1,0.655,1.5,7승0무3패,1승,9-0-4,10-1-6
20170505,3,LG,30,18,12,0,0.600,3,7승0무3패,3승,10-0-4,8-0-8
20170505,4,넥센,30,15,15,0,0.500,6,7승0무3패,2승,8-0-8,7-0-7
20170505,4,SK,30,15,15,0,0.500,6,4승0무6패,1패,9-0-9,6-0-6
20170505,4,롯데,30,15,15,0,0.500,6,5승0무5패,1패,8-0-7,7-0-8
20170505,7,두산,30,14,15,1,0.483,6.5,5승0무5패,1패,7-1-8,7-0-7
20170505,8,한화,30,13,17,0,0.433,8,4승0무6패,1승,4-0-8,9-0-9
20170505,8,KT,30,13,17,0,0.433,8,2승0무8패,2패,8-0-9,5-0-8
20170505,10,삼성,30,5,23,2,0.179,15,2승0무8패,3패,4-1-10,1-1-13
20170506,1,KIA,31,22,9,0,0.710,0,7승0무3패,2승,11-0-3,11-0-6
20170506,2,NC,31,19,11,1,0.633,2.5,6승0무4패,1패,9-0-5,10-1-6
20170506,3,LG,31,19,12,0,0.613,3,8승0무2패,4승,10-0-4,9-0-8
20170506,4,SK,31,16,15,0,0.516,6,4승0무6패,1승,9-0-9,7-0-6
20170506,5,넥센,31,15,16,0,0.484,7,6승0무4패,1패,8-0-9,7-0-7
20170506,5,롯데,31,15,16,0,0.484,7,4승0무6패,2패,8-0-8,7-0-8
20170506,7,두산,31,14,16,1,0.467,7.5,5승0무5패,2패,7-1-9,7-0-7
20170506,8,한화,31,14,17,0,0.452,8,5승0무5패,2승,5-0-8,9-0-9
20170506,9,KT,31,13,18,0,0.419,9,2승0무8패,3패,8-0-9,5-0-9
20170506,10,삼성,31,6,23,2,0.207,15,3승0무7패,1승,4-1-10,2-1-13
20170507,1,KIA,32,23,9,0,0.719,0,7승0무3패,3승,11-0-3,12-0-6
20170507,2,NC,32,20,11,1,0.645,2.5,6승0무4패,1승,10-0-5,10-1-6
20170507,3,LG,32,20,12,0,0.625,3,8승0무2패,5승,10-0-4,10-0-8
20170507,4,SK,32,16,15,1,0.516,6.5,4승1무5패,1승,9-0-9,7-1-6
20170507,5,넥센,32,15,16,1,0.484,7.5,6승1무3패,1패,8-1-9,7-0-7
20170507,6,롯데,32,15,17,0,0.469,8,3승0무7패,3패,8-0-9,7-0-8
20170507,7,두산,32,14,17,1,0.452,8.5,4승0무6패,3패,7-1-10,7-0-7
20170507,8,한화,32,14,18,0,0.438,9,5승0무5패,1패,5-0-9,9-0-9
20170507,8,KT,32,14,18,0,0.438,9,3승0무7패,1승,8-0-9,6-0-9
20170507,10,삼성,32,6,24,2,0.200,16,3승0무7패,1패,4-1-10,2-1-14
20170509,1,KIA,33,24,9,0,0.727,0,7승0무3패,4승,12-0-3,12-0-6
20170509,2,NC,32,20,11,1,0.645,3,6승0무4패,1승,10-0-5,10-1-6
20170509,3,LG,32,20,12,0,0.625,3.5,8승0무2패,5승,10-0-4,10-0-8
20170509,4,SK,32,16,15,1,0.516,7,4승1무5패,1승,9-0-9,7-1-6
20170509,5,넥센,32,15,16,1,0.484,8,6승1무3패,1패,8-1-9,7-0-7
20170509,6,롯데,32,15,17,0,0.469,8.5,3승0무7패,3패,8-0-9,7-0-8
20170509,7,두산,32,14,17,1,0.452,9,4승0무6패,3패,7-1-10,7-0-7
20170509,8,한화,32,14,18,0,0.438,9.5,5승0무5패,1패,5-0-9,9-0-9
20170509,9,KT,33,14,19,0,0.424,10,3승0무7패,1패,8-0-9,6-0-10
20170509,10,삼성,32,6,24,2,0.200,16.5,3승0무7패,1패,4-1-10,2-1-14
20170510,1,KIA,34,24,10,0,0.706,0,6승0무4패,1패,12-0-4,12-0-6
20170510,2,NC,33,21,11,1,0.656,2,6승0무4패,2승,11-0-5,10-1-6
20170510,3,LG,33,21,12,0,0.636,2.5,8승0무2패,6승,10-0-4,11-0-8
20170510,4,SK,33,16,16,1,0.500,7,4승1무5패,1패,9-0-9,7-1-7
20170510,5,롯데,33,16,17,0,0.485,7.5,4승0무6패,1승,8-0-9,8-0-8
20170510,6,두산,33,15,17,1,0.469,8,5승0무5패,1승,8-1-10,7-0-7
20170510,6,넥센,33,15,17,1,0.469,8,5승1무4패,2패,8-1-9,7-0-8
20170510,8,KT,34,15,19,0,0.441,9,4승0무6패,1승,8-0-9,7-0-10
20170510,9,한화,33,14,19,0,0.424,9.5,4승0무6패,2패,5-0-10,9-0-9
20170510,10,삼성,33,6,25,2,0.194,16.5,3승0무7패,2패,4-1-11,2-1-14
20170511,1,KIA,35,24,11,0,0.686,0,6승0무4패,2패,12-0-5,12-0-6
20170511,2,LG,34,22,12,0,0.647,1.5,8승0무2패,7승,10-0-4,12-0-8
20170511,3,NC,34,21,12,1,0.636,2,6승0무4패,1패,11-0-6,10-1-6
20170511,4,두산,34,16,17,1,0.485,7,5승0무5패,2승,9-1-10,7-0-7
20170511,4,넥센,34,16,17,1,0.485,7,5승1무4패,1승,8-1-9,8-0-8
20170511,4,SK,34,16,17,1,0.485,7,3승1무6패,2패,9-0-9,7-1-8
20170511,7,롯데,34,16,18,0,0.471,7.5,4승0무6패,1패,8-0-9,8-0-9
20170511,8,KT,35,16,19,0,0.457,8,4승0무6패,2승,8-0-9,8-0-10
20170511,9,한화,34,15,19,0,0.441,8.5,5승0무5패,1승,6-0-10,9-0-9
20170511,10,삼성,34,6,26,2,0.188,16.5,3승0무7패,3패,4-1-12,2-1-14
20170512,1,KIA,36,24,12,0,0.667,0,6승0무4패,3패,12-0-5,12-0-7
20170512,2,NC,35,22,12,1,0.647,1,6승0무4패,1승,11-0-6,11-1-6
20170512,3,LG,35,22,13,0,0.629,1.5,8승0무2패,1패,10-0-5,12-0-8
20170512,4,SK,35,17,17,1,0.500,6,4승1무5패,1승,10-0-9,7-1-8
20170512,5,두산,34,16,17,1,0.485,6.5,5승0무5패,2승,9-1-10,7-0-7
20170512,6,넥센,35,16,18,1,0.471,7,4승1무5패,1패,8-1-9,8-0-9
20170512,6,롯데,34,16,18,0,0.471,7,4승0무6패,1패,8-0-9,8-0-9
20170512,8,한화,35,16,19,0,0.457,7.5,6승0무4패,2승,6-0-10,10-0-9
20170512,9,KT,36,16,20,0,0.444,8,4승0무6패,1패,8-0-10,8-0-10
20170512,10,삼성,35,7,26,2,0.212,15.5,3승0무7패,1승,5-1-12,2-1-14
20170513,1,KIA,37,25,12,0,0.676,0,6승0무4패,1승,12-0-5,13-0-7
20170513,2,NC,36,22,13,1,0.629,2,5승0무5패,1패,11-0-6,11-1-7
20170513,3,LG,36,22,14,0,0.611,2.5,7승0무3패,2패,10-0-6,12-0-8
20170513,4,두산,35,17,17,1,0.500,6.5,5승0무5패,3승,9-1-10,8-0-7
20170513,5,넥센,36,17,18,1,0.486,7,4승1무5패,1승,8-1-9,9-0-9
20170513,5,SK,36,17,18,1,0.486,7,3승1무6패,1패,10-0-10,7-1-8
20170513,7,한화,36,17,19,0,0.472,7.5,7승0무3패,3승,6-0-10,11-0-9
20170513,8,KT,37,17,20,0,0.459,8,5승0무5패,1승,9-0-10,8-0-10
20170513,9,롯데,35,16,19,0,0.457,8,4승0무6패,2패,8-0-10,8-0-9
20170513,10,삼성,36,7,27,2,0.206,16.5,3승0무7패,1패,5-1-13,2-1-14
20170514,1,KIA,38,25,13,0,0.658,0,5승0무5패,1패,12-0-5,13-0-8
20170514,2,LG,37,23,14,0,0.622,1.5,8승0무2패,1승,11-0-6,12-0-8
20170514,3,NC,37,22,14,1,0.611,2,4승0무6패,2패,11-0-6,11-1-8
20170514,4,두산,36,18,17,1,0.514,5.5,6승0무4패,4승,9-1-10,9-0-7
20170514,5,넥센,37,18,18,1,0.500,6,5승1무4패,2승,8-1-9,10-0-9
20170514,5,SK,37,18,18,1,0.500,6,4승1무5패,1승,11-0-10,7-1-8
20170514,7,KT,38,18,20,0,0.474,7,5승0무5패,2승,10-0-10,8-0-10
20170514,8,한화,37,17,20,0,0.459,7.5,6승0무4패,1패,6-0-10,11-0-10
20170514,9,롯데,36,16,20,0,0.444,8,3승0무7패,3패,8-0-11,8-0-9
20170514,10,삼성,37,7,28,2,0.200,16.5,2승0무8패,2패,5-1-14,2-1-14
20170516,1,KIA,39,26,13,0,0.667,0,6승0무4패,1승,13-0-5,13-0-8
20170516,2,NC,38,23,14,1,0.622,2,5승0무5패,1승,11-0-6,12-1-8
20170516,3,LG,38,23,15,0,0.605,2.5,7승0무3패,1패,11-0-6,12-0-9
20170516,4,넥센,38,19,18,1,0.514,6,6승1무3패,3승,9-1-9,10-0-9
20170516,5,두산,37,18,18,1,0.500,6.5,6승0무4패,1패,9-1-11,9-0-7
20170516,6,SK,38,18,19,1,0.486,7,4승1무5패,1패,11-0-11,7-1-8
20170516,7,KT,39,18,21,0,0.462,8,5승0무5패,1패,10-0-10,8-0-11
20170516,8,롯데,37,17,20,0,0.459,8,3승0무7패,1승,9-0-11,8-0-9
20170516,9,한화,38,17,21,0,0.447,8.5,5승0무5패,2패,6-0-10,11-0-11
20170516,10,삼성,38,8,28,2,0.222,16.5,3승0무7패,1승,5-1-14,3-1-14
20170517,1,KIA,40,27,13,0,0.675,0,6승0무4패,2승,14-0-5,13-0-8
20170517,2,NC,39,24,14,1,0.632,2,6승0무4패,2승,11-0-6,13-1-8
20170517,3,LG,39,23,16,0,0.590,3.5,6승0무4패,2패,11-0-6,12-0-10
20170517,4,넥센,39,19,19,1,0.500,7,5승1무4패,1패,9-1-10,10-0-9
20170517,5,두산,38,18,19,1,0.486,7.5,5승0무5패,2패,9-1-12,9-0-7
20170517,6,SK,39,18,20,1,0.474,8,3승1무6패,2패,11-0-12,7-1-8
20170517,6,롯데,38,18,20,0,0.474,8,4승0무6패,2승,10-0-11,8-0-9
20170517,8,한화,39,18,21,0,0.462,8.5,6승0무4패,1승,6-0-10,12-0-11
20170517,9,KT,40,18,22,0,0.450,9,5승0무5패,2패,10-0-10,8-0-12
20170517,10,삼성,39,9,28,2,0.243,16.5,4승0무6패,2승,5-1-14,4-1-14
20170518,1,KIA,41,28,13,0,0.683,0,6승0무4패,3승,15-0-5,13-0-8
20170518,2,NC,40,24,15,1,0.615,3,5승0무5패,1패,11-0-6,13-1-9
20170518,3,LG,40,23,17,0,0.575,4.5,5승0무5패,3패,11-0-6,12-0-11
20170518,4,넥센,40,20,19,1,0.513,7,5승1무4패,1승,10-1-10,10-0-9
20170518,5,두산,39,19,19,1,0.500,7.5,5승0무5패,1승,10-1-12,9-0-7
20170518,6,SK,40,19,20,1,0.487,8,4승1무5패,1승,12-0-12,7-1-8
20170518,6,롯데,39,19,20,0,0.487,8,4승0무6패,3승,11-0-11,8-0-9
20170518,8,한화,40,18,22,0,0.450,9.5,5승0무5패,1패,6-0-10,12-0-12
20170518,9,KT,41,18,23,0,0.439,10,5승0무5패,3패,10-0-10,8-0-13
20170518,10,삼성,40,9,29,2,0.237,17.5,4승0무6패,1패,5-1-14,4-1-15
20170519,1,KIA,42,28,14,0,0.667,0,5승0무5패,1패,15-0-6,13-0-8
20170519,2,NC,41,24,16,1,0.600,3,5승0무5패,2패,11-0-7,13-1-9
20170519,3,LG,41,23,18,0,0.561,4.5,4승0무6패,4패,11-0-7,12-0-11
20170519,4,넥센,41,21,19,1,0.525,6,6승1무3패,2승,10-1-10,11-0-9
20170519,5,두산,40,20,19,1,0.513,6.5,6승0무4패,2승,10-1-12,10-0-7
20170519,6,SK,41,20,20,1,0.500,7,4승1무5패,2승,12-0-12,8-1-8
20170519,6,롯데,40,20,20,0,0.500,7,5승0무5패,4승,11-0-11,9-0-9
20170519,8,한화,41,18,23,0,0.439,9.5,4승0무6패,2패,6-0-11,12-0-12
20170519,9,KT,42,18,24,0,0.429,10,4승0무6패,4패,10-0-11,8-0-13
20170519,10,삼성,41,10,29,2,0.256,16.5,4승0무6패,1승,5-1-14,5-1-15
20170520,1,KIA,43,28,15,0,0.651,0,4승0무6패,2패,15-0-7,13-0-8
20170520,2,NC,42,25,16,1,0.610,2,5승0무5패,1승,12-0-7,13-1-9
20170520,3,LG,42,24,18,0,0.571,3.5,4승0무6패,1승,12-0-7,12-0-11
20170520,4,넥센,42,22,19,1,0.537,5,7승0무3패,3승,10-1-10,12-0-9
20170520,5,두산,41,21,19,1,0.525,5.5,7승0무3패,3승,10-1-12,11-0-7
20170520,6,SK,42,20,21,1,0.488,7,4승0무6패,1패,12-0-12,8-1-9
20170520,6,롯데,41,20,21,0,0.488,7,5승0무5패,1패,11-0-11,9-0-10
20170520,8,한화,42,18,24,0,0.429,9.5,4승0무6패,3패,6-0-12,12-0-12
20170520,9,KT,43,18,25,0,0.419,10,4승0무6패,5패,10-0-12,8-0-13
20170520,10,삼성,42,11,29,2,0.275,15.5,5승0무5패,2승,5-1-14,6-1-15
20170521,1,KIA,44,28,16,0,0.636,0,4승0무6패,3패,15-0-8,13-0-8
20170521,2,NC,43,25,17,1,0.595,2,4승0무6패,1패,12-0-8,13-1-9
20170521,3,LG,43,25,18,0,0.581,2.5,4승0무6패,2승,13-0-7,12-0-11
20170521,4,두산,42,22,19,1,0.537,4.5,8승0무2패,4승,10-1-12,12-0-7
20170521,5,넥센,43,22,20,1,0.524,5,7승0무3패,1패,10-1-10,12-0-10
20170521,6,SK,43,21,21,1,0.500,6,5승0무5패,1승,12-0-12,9-1-9
20170521,7,롯데,42,20,22,0,0.476,7,5승0무5패,2패,11-0-11,9-0-11
20170521,8,KT,44,19,25,0,0.432,9,4승0무6패,1승,11-0-12,8-0-13
20170521,9,한화,43,18,25,0,0.419,9.5,4승0무6패,4패,6-0-13,12-0-12
20170521,10,삼성,43,12,29,2,0.293,14.5,6승0무4패,3승,5-1-14,7-1-15
20170523,1,KIA,45,29,16,0,0.644,0,5승0무5패,1승,15-0-8,14-0-8
20170523,2,NC,44,26,17,1,0.605,2,5승0무5패,1승,12-0-8,14-1-9
20170523,3,LG,43,25,18,0,0.581,3,4승0무6패,2승,13-0-7,12-0-11
20170523,4,두산,42,22,19,1,0.537,5,8승0무2패,4승,10-1-12,12-0-7
20170523,5,넥센,44,22,21,1,0.512,6,6승0무4패,2패,10-1-11,12-0-10
20170523,6,SK,44,21,22,1,0.488,7,5승0무5패,1패,12-0-12,9-1-10
20170523,6,롯데,43,21,22,0,0.488,7,5승0무5패,1승,12-0-11,9-0-11
20170523,8,KT,45,20,25,0,0.444,9,4승0무6패,2승,11-0-12,9-0-13
20170523,9,한화,44,18,26,0,0.409,10.5,3승0무7패,5패,6-0-14,12-0-12
20170523,10,삼성,44,12,30,2,0.286,15.5,6승0무4패,1패,5-1-15,7-1-15
20170524,1,KIA,46,30,16,0,0.652,0,6승0무4패,2승,15-0-8,15-0-8
20170524,2,NC,45,27,17,1,0.614,2,5승0무5패,2승,12-0-8,15-1-9
20170524,3,LG,44,25,19,0,0.568,4,3승0무7패,1패,13-0-8,12-0-11
20170524,4,두산,43,23,19,1,0.548,5,8승0무2패,5승,10-1-12,13-0-7
20170524,5,넥센,45,22,22,1,0.500,7,6승0무4패,3패,10-1-12,12-0-10
20170524,5,롯데,44,22,22,0,0.500,7,6승0무4패,2승,13-0-11,9-0-11
20170524,7,SK,45,21,23,1,0.477,8,4승0무6패,2패,12-0-12,9-1-11
20170524,8,KT,46,21,25,0,0.457,9,5승0무5패,3승,11-0-12,10-0-13
20170524,9,한화,45,18,27,0,0.400,11.5,2승0무8패,6패,6-0-15,12-0-12
20170524,10,삼성,45,12,31,2,0.279,16.5,5승0무5패,2패,5-1-16,7-1-15
20170525,1,KIA,47,31,16,0,0.660,0,6승0무4패,3승,15-0-8,16-0-8
20170525,2,NC,46,28,17,1,0.622,2,6승0무4패,3승,12-0-8,16-1-9
20170525,3,두산,44,24,19,1,0.558,5,8승0무2패,6승,10-1-12,14-0-7
20170525,4,LG,45,25,20,0,0.556,5,3승0무7패,2패,13-0-9,12-0-11
20170525,5,롯데,45,23,22,0,0.511,7,7승0무3패,3승,14-0-11,9-0-11
20170525,6,넥센,46,22,23,1,0.489,8,5승0무5패,4패,10-1-13,12-0-10
20170525,7,SK,46,21,24,1,0.467,9,4승0무6패,3패,12-0-12,9-1-12
20170525,8,KT,47,21,26,0,0.447,10,4승0무6패,1패,11-0-12,10-0-14
20170525,9,한화,46,18,28,0,0.391,12.5,1승0무9패,7패,6-0-16,12-0-12
20170525,10,삼성,46,13,31,2,0.295,16.5,6승0무4패,1승,6-1-16,7-1-15
20170526,1,KIA,48,31,17,0,0.646,0,6승0무4패,1패,15-0-9,16-0-8
20170526,2,NC,47,29,17,1,0.630,1,7승0무3패,4승,13-0-8,16-1-9
20170526,3,두산,45,24,20,1,0.545,5,7승0무3패,1패,10-1-13,14-0-7
20170526,4,LG,46,25,21,0,0.543,5,3승0무7패,3패,13-0-9,12-0-12
20170526,5,롯데,46,24,22,0,0.522,6,8승0무2패,4승,14-0-11,10-0-11
20170526,6,넥센,47,23,23,1,0.500,7,5승0무5패,1승,11-1-13,12-0-10
20170526,7,SK,47,22,24,1,0.478,8,4승0무6패,1승,13-0-12,9-1-12
20170526,8,KT,48,22,26,0,0.458,9,4승0무6패,1승,11-0-12,11-0-14
20170526,9,한화,47,18,29,0,0.383,12.5,1승0무9패,8패,6-0-16,12-0-13
20170526,10,삼성,47,13,32,2,0.289,16.5,6승0무4패,1패,6-1-16,7-1-16
20170527,1,KIA,49,32,17,0,0.653,0,6승0무4패,1승,16-0-9,16-0-8
20170527,2,NC,48,29,18,1,0.617,2,6승0무4패,1패,13-0-9,16-1-9
20170527,3,두산,46,25,20,1,0.556,5,7승0무3패,1승,11-1-13,14-0-7
20170527,4,LG,47,25,22,0,0.532,6,2승0무8패,4패,13-0-9,12-0-13
20170527,5,넥센,48,24,23,1,0.511,7,5승0무5패,2승,12-1-13,12-0-10
20170527,5,롯데,47,24,23,0,0.511,7,7승0무3패,1패,14-0-11,10-0-12
20170527,7,SK,48,23,24,1,0.489,8,5승0무5패,2승,14-0-12,9-1-12
20170527,8,KT,49,22,27,0,0.449,10,4승0무6패,1패,11-0-12,11-0-15
20170527,9,한화,48,19,29,0,0.396,12.5,2승0무8패,1승,6-0-16,13-0-13
20170527,10,삼성,48,13,33,2,0.283,17.5,5승0무5패,2패,6-1-16,7-1-17
20170528,1,KIA,50,33,17,0,0.660,0,6승0무4패,2승,17-0-9,16-0-8
20170528,2,NC,49,29,19,1,0.604,3,5승0무5패,2패,13-0-10,16-1-9
20170528,3,두산,47,26,20,1,0.565,5,8승0무2패,2승,12-1-13,14-0-7
20170528,4,LG,48,25,23,0,0.521,7,2승0무8패,5패,13-0-9,12-0-14
20170528,5,넥센,49,24,24,1,0.500,8,5승0무5패,1패,12-1-14,12-0-10
20170528,5,SK,49,24,24,1,0.500,8,6승0무4패,3승,15-0-12,9-1-12
20170528,5,롯데,48,24,24,0,0.500,8,6승0무4패,2패,14-0-11,10-0-13
20170528,8,KT,50,22,28,0,0.440,11,4승0무6패,2패,11-0-12,11-0-16
20170528,9,한화,49,20,29,0,0.408,12.5,2승0무8패,2승,6-0-16,14-0-13
20170528,10,삼성,49,14,33,2,0.298,17.5,5승0무5패,1승,6-1-16,8-1-17
20170530,1,KIA,51,34,17,0,0.667,0,6승0무4패,3승,17-0-9,17-0-8
20170530,2,NC,50,29,20,1,0.592,4,5승0무5패,3패,13-0-11,16-1-9
20170530,3,두산,48,26,21,1,0.553,6,8승0무2패,1패,12-1-13,14-0-8
20170530,4,넥센,50,25,24,1,0.510,8,5승0무5패,1승,12-1-14,13-0-10
20170530,4,LG,49,25,24,0,0.510,8,2승0무8패,6패,13-0-10,12-0-14
20170530,4,SK,50,25,24,1,0.510,8,6승0무4패,4승,15-0-12,10-1-12
20170530,4,롯데,49,25,24,0,0.510,8,6승0무4패,1승,14-0-11,11-0-13
20170530,8,KT,51,22,29,0,0.431,12,4승0무6패,3패,11-0-13,11-0-16
20170530,9,한화,50,21,29,0,0.420,12.5,3승0무7패,3승,7-0-16,14-0-13
20170530,10,삼성,50,14,34,2,0.292,18.5,5승0무5패,1패,6-1-17,8-1-17
20170531,1,KIA,52,35,17,0,0.673,0,7승0무3패,4승,17-0-9,18-0-8
20170531,2,NC,51,29,21,1,0.580,5,5승0무5패,4패,13-0-12,16-1-9
20170531,3,두산,49,26,22,1,0.542,7,7승0무3패,2패,12-1-13,14-0-9
20170531,4,LG,50,26,24,0,0.520,8,3승0무7패,1승,14-0-10,12-0-14
20170531,4,SK,51,26,24,1,0.520,8,6승0무4패,5승,15-0-12,11-1-12
20170531,6,넥센,51,25,25,1,0.500,9,4승0무6패,1패,12-1-14,13-0-11
20170531,6,롯데,50,25,25,0,0.500,9,5승0무5패,1패,14-0-11,11-0-14
20170531,8,한화,51,22,29,0,0.431,12.5,4승0무6패,4승,8-0-16,14-0-13
20170531,9,KT,52,22,30,0,0.423,13,4승0무6패,4패,11-0-14,11-0-16
20170531,10,삼성,51,15,34,2,0.306,18.5,5승0무5패,1승,7-1-17,8-1-17
20170601,1,KIA,53,35,18,0,0.660,0,7승0무3패,1패,17-0-9,18-0-9
20170601,2,NC,52,30,21,1,0.588,4,5승0무5패,1승,14-0-12,16-1-9
20170601,3,두산,50,27,22,1,0.551,6,7승0무3패,1승,12-1-13,15-0-9
20170601,4,LG,51,27,24,0,0.529,7,4승0무6패,2승,15-0-10,12-0-14
20170601,4,SK,52,27,24,1,0.529,7,7승0무3패,6승,15-0-12,12-1-12
20170601,6,넥센,52,25,26,1,0.490,9,3승0무7패,2패,12-1-14,13-0-12
20170601,6,롯데,51,25,26,0,0.490,9,5승0무5패,2패,14-0-11,11-0-15
20170601,8,한화,52,22,30,0,0.423,12.5,4승0무6패,1패,8-0-17,14-0-13
20170601,9,KT,53,22,31,0,0.415,13,4승0무6패,5패,11-0-15,11-0-16
20170601,10,삼성,52,16,34,2,0.320,17.5,5승0무5패,2승,8-1-17,8-1-17
20170602,1,KIA,54,35,19,0,0.648,0,7승0무3패,2패,17-0-9,18-0-10
20170602,2,NC,53,31,21,1,0.596,3,6승0무4패,2승,14-0-12,17-1-9
20170602,3,두산,51,28,22,1,0.560,5,7승0무3패,2승,12-1-13,16-0-9
20170602,4,LG,52,27,25,0,0.519,7,3승0무7패,1패,15-0-11,12-0-14
20170602,4,SK,53,27,25,1,0.519,7,6승0무4패,1패,15-0-12,12-1-13
20170602,6,넥센,53,25,27,1,0.481,9,3승0무7패,3패,12-1-15,13-0-12
20170602,6,롯데,52,25,27,0,0.481,9,5승0무5패,3패,14-0-12,11-0-15
20170602,8,한화,53,23,30,0,0.434,11.5,5승0무5패,1승,9-0-17,14-0-13
20170602,9,KT,54,23,31,0,0.426,12,4승0무6패,1승,11-0-15,12-0-16
20170602,10,삼성,53,17,34,2,0.333,16.5,5승0무5패,3승,9-1-17,8-1-17
20170603,1,KIA,55,35,20,0,0.636,0,6승0무4패,3패,17-0-9,18-0-11
20170603,2,NC,54,32,21,1,0.604,2,6승0무4패,3승,14-0-12,18-1-9
20170603,3,두산,52,28,23,1,0.549,5,6승0무4패,1패,12-1-13,16-0-10
20170603,4,SK,54,28,25,1,0.528,6,7승0무3패,1승,15-0-12,13-1-13
20170603,5,LG,53,27,26,0,0.509,7,2승0무8패,2패,15-0-12,12-0-14
20170603,6,넥센,54,26,27,1,0.491,8,4승0무6패,1승,13-1-15,13-0-12
20170603,7,롯데,53,25,28,0,0.472,9,4승0무6패,4패,14-0-13,11-0-15
20170603,8,KT,55,24,31,0,0.436,11,4승0무6패,2승,11-0-15,13-0-16
20170603,9,한화,54,23,31,0,0.426,11.5,5승0무5패,1패,9-0-18,14-0-13
20170603,10,삼성,54,18,34,2,0.346,15.5,6승0무4패,4승,10-1-17,8-1-17
20170604,1,KIA,56,36,20,0,0.643,0,6승0무4패,1승,17-0-9,19-0-11
20170604,2,NC,55,33,21,1,0.611,2,6승0무4패,4승,14-0-12,19-1-9
20170604,3,두산,53,29,23,1,0.558,5,6승0무4패,1승,12-1-13,17-0-10
20170604,4,SK,55,29,25,1,0.537,6,8승0무2패,2승,15-0-12,14-1-13
20170604,5,LG,54,27,27,0,0.500,8,2승0무8패,3패,15-0-13,12-0-14
20170604,6,넥센,55,26,28,1,0.481,9,4승0무6패,1패,13-1-16,13-0-12
20170604,6,롯데,54,26,28,0,0.481,9,4승0무6패,1승,15-0-13,11-0-15
20170604,8,KT,56,24,32,0,0.429,12,3승0무7패,1패,11-0-15,13-0-17
20170604,9,한화,55,23,32,0,0.418,12.5,5승0무5패,2패,9-0-19,14-0-13
20170604,10,삼성,55,18,35,2,0.340,16.5,6승0무4패,1패,10-1-18,8-1-17
20170606,1,KIA,56,36,20,0,0.643,0,6승0무4패,1승,17-0-9,19-0-11
20170606,2,NC,56,33,22,1,0.600,2.5,5승0무5패,1패,14-0-13,19-1-9
20170606,3,두산,54,29,24,1,0.547,5.5,5승0무5패,1패,12-1-14,17-0-10
20170606,4,SK,56,30,25,1,0.545,5.5,9승0무1패,3승,16-0-12,14-1-13
20170606,5,LG,54,27,27,0,0.500,8,2승0무8패,3패,15-0-13,12-0-14
20170606,6,롯데,55,27,28,0,0.491,8.5,4승0무6패,2승,15-0-13,12-0-15
20170606,7,넥센,56,26,29,1,0.473,9.5,4승0무6패,2패,13-1-16,13-0-13
20170606,8,KT,56,24,32,0,0.429,12,3승0무7패,1패,11-0-15,13-0-17
20170606,9,한화,55,23,32,0,0.418,12.5,5승0무5패,2패,9-0-19,14-0-13
20170606,10,삼성,56,19,35,2,0.352,16,6승0무4패,1승,10-1-18,9-1-17
20170607,1,KIA,57,37,20,0,0.649,0,6승0무4패,2승,18-0-9,19-0-11
20170607,2,NC,57,34,22,1,0.607,2.5,5승0무5패,1승,15-0-13,19-1-9
20170607,3,두산,55,30,24,1,0.556,5.5,6승0무4패,1승,13-1-14,17-0-10
20170607,4,SK,57,30,26,1,0.536,6.5,8승0무2패,1패,16-0-13,14-1-13
20170607,5,LG,55,28,27,0,0.509,8,3승0무7패,1승,15-0-13,13-0-14
20170607,6,넥센,57,27,29,1,0.482,9.5,4승0무6패,1승,13-1-16,14-0-13
20170607,6,롯데,56,27,29,0,0.482,9.5,3승0무7패,1패,15-0-13,12-0-16
20170607,8,KT,57,24,33,0,0.421,13,3승0무7패,2패,11-0-16,13-0-17
