순위,선수ID,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
20,61566,허일,롯데,0.179,60,95,84,5,15,4,0,1,22,6,2,0,8,0,1,29,4,0.262,0.258,0.520,0,0.182,0.063
21,68518,정보근,롯데,0.150,85,152,133,9,20,2,0,0,22,5,6,1,11,0,1,32,7,0.165,0.219,0.384,3,0.129,0.000
22,68362,추재현,롯데,0.125,13,28,24,3,3,0,0,0,3,0,0,0,4,0,0,8,0,0.125,0.250,0.375,0,0.000,0.200
23,65522,김강현,롯데,0.000,5,4,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0.000,0.250,0.250,0,0.000,0.000
23,64501,배성근,롯데,0.000,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000
23,68504,이호연,롯데,0.000,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
1,64407,김호재,삼성,0.322,65,138,118,19,38,5,0,1,46,10,1,0,16,0,3,19,1,0.390,0.416,0.806,9,0.214,0.250
4,64610,강한울,삼성,0.305,34,122,105,13,32,3,0,1,38,10,5,1,11,0,0,24,3,0.362,0.368,0.730,6,0.375,0.333
6,61197,최영진,삼성,0.297,58,118,101,15,30,3,0,1,36,11,1,1,13,0,2,16,3,0.356,0.385,0.741,7,0.172,0.357
8,74540,강민호,삼성,0.287,119,393,355,46,102,14,0,19,173,61,0,3,31,2,4,54,17,0.487,0.349,0.836,26,0.303,0.143
9,67449,김성윤,삼성,0.286,9,9,7,1,2,1,0,0,3,0,0,0,1,0,1,1,0,0.429,0.444,0.873,0,0.000,0.500
10,64266,이성곤,삼성,0.281,62,154,139,16,39,7,0,5,61,18,2,2,11,0,0,38,3,0.439,0.329,0.768,9,0.196,0.250
11,50468,살라디노,삼성,0.280,44,163,132,26,37,8,0,6,63,27,0,1,23,0,7,41,3,0.477,0.411,0.888,12,0.394,0.000
12,64469,송준석,삼성,0.277,32,50,47,5,13,5,0,1,21,7,0,0,2,0,1,6,4,0.447,0.320,0.767,2,0.333,0.294
14,69418,박승규,삼성,0.258,91,196,182,24,47,11,0,1,61,14,4,0,7,0,3,32,4,0.335,0.297,0.632,10,0.225,0.222
15,61404,김헌곤,삼성,0.248,97,283,254,26,63,8,0,3,80,34,1,3,22,0,3,31,7,0.315,0.312,0.627,15,0.333,0.250
16,50458,김지찬,삼성,0.232,135,287,254,47,59,5,1,1,69,13,5,2,24,0,2,44,1,0.272,0.301,0.573,8,0.194,0.333
17,69453,이학주,삼성,0.228,64,243,206,30,47,11,0,4,70,28,4,5,26,1,2,58,3,0.340,0.314,0.654,10,0.234,0.000
18,60288,김응민,삼성,0.224,45,85,76,7,17,1,0,0,18,5,3,0,5,0,1,22,1,0.237,0.280,0.517,3,0.143,0.667
19,69442,김도환,삼성,0.220,34,49,41,2,9,2,0,0,11,9,1,2,5,0,0,16,0,0.268,0.292,0.560,2,0.333,0.000
20,62409,박찬도,삼성,0.219,51,116,96,20,21,5,0,1,29,8,2,2,15,1,1,22,2,0.302,0.325,0.627,3,0.300,0.000
21,50469,팔카,삼성,0.209,51,217,196,17,41,7,0,8,72,23,0,3,18,0,0,58,5,0.367,0.272,0.639,9,0.143,0.000
22,64468,박계범,삼성,0.195,80,175,164,21,32,7,0,3,48,16,3,1,7,0,0,42,3,0.293,0.227,0.520,10,0.213,0.800
23,66409,이성규,삼성,0.181,98,245,216,25,39,7,1,10,78,30,4,2,18,0,5,64,7,0.361,0.257,0.618,6,0.145,0.154
24,64793,김민수,삼성,0.174,17,26,23,3,4,0,0,0,4,1,1,0,2,0,0,6,0,0.174,0.240,0.414,0,0.143,0.000
25,64499,김재현,삼성,0.143,35,18,14,4,2,0,0,0,2,4,1,0,3,0,0,3,1,0.143,0.294,0.437,0,0.222,0.500
26,69403,양우현,삼성,0.130,7,24,23,0,3,0,0,0,3,0,0,0,1,0,0,5,1,0.130,0.167,0.297,1,0.000,0.000
27,63435,김성표,삼성,0.125,15,8,8,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0.125,0.125,0.250,0,0.000,0.000
28,65412,권정웅,삼성,0.000,3,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.500,0.500,0,0.000,0.000
28,69439,라이블리,삼성,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
28,64410,백승민,삼성,0.000,7,12,9,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0.000,0.250,0.250,0,0.000,0.000
1,64260,김경호,SK,0.286,56,110,105,17,30,3,1,0,35,9,1,1,3,0,0,16,2,0.333,0.303,0.636,7,0.278,0.143
1,50848,김성민,SK,0.286,9,16,14,4,4,0,0,2,10,4,0,0,1,0,1,3,0,0.714,0.375,1.089,1,0.200,0.000
3,61353,고종욱,SK,0.283,92,288,272,24,77,9,3,3,101,26,0,1,14,0,1,55,3,0.371,0.319,0.690,22,0.263,0.136
5,77463,채태인,SK,0.281,71,189,160,11,45,5,0,7,71,24,0,0,29,2,0,33,4,0.444,0.392,0.836,9,0.342,0.214
6,60558,오태곤,SK,0.274,94,258,234,36,64,12,1,5,93,35,4,0,13,0,7,47,6,0.397,0.331,0.728,16,0.387,0.083
7,76802,김성현,SK,0.271,133,392,343,34,93,9,1,2,110,25,11,3,30,0,5,27,10,0.321,0.336,0.657,23,0.236,0.333
8,61743,오준혁,SK,0.270,70,161,148,19,40,7,0,3,56,18,0,1,11,1,1,34,1,0.378,0.323,0.701,9,0.233,0.250
10,62884,최항,SK,0.265,47,155,132,21,35,3,0,2,44,15,0,1,21,1,1,27,3,0.333,0.368,0.701,6,0.229,0.333
12,71837,김강민,SK,0.253,122,327,289,39,73,11,1,12,122,45,5,2,27,2,4,62,10,0.422,0.323,0.745,18,0.250,0.136
13,64890,유서준,SK,0.250,28,25,24,10,6,1,0,1,10,2,0,0,1,0,0,7,2,0.417,0.280,0.697,0,0.000,0.333
14,62895,한유섬,SK,0.249,62,231,193,35,48,5,0,15,98,31,0,2,30,1,6,49,8,0.508,0.364,0.872,12,0.154,0.429
15,67893,박성한,SK,0.242,41,112,99,7,24,2,0,2,32,8,1,0,11,0,1,21,1,0.323,0.324,0.647,4,0.235,0.000
16,75151,정의윤,SK,0.241,76,203,187,13,45,5,1,1,55,20,0,3,12,1,1,38,7,0.294,0.286,0.580,11,0.231,0.219
17,63440,이흥련,SK,0.240,49,132,125,6,30,1,0,3,40,20,0,1,6,0,0,29,5,0.320,0.273,0.593,6,0.344,0.200
18,61869,정진기,SK,0.238,50,140,126,14,30,2,2,2,42,15,4,2,7,1,1,34,2,0.333,0.279,0.612,5,0.242,0.000
19,68868,최준우,SK,0.236,66,207,182,23,43,4,0,3,56,14,5,1,19,0,0,28,3,0.308,0.307,0.615,11,0.194,1.000
20,66052,남태혁,SK,0.197,35,72,66,3,13,1,0,1,17,11,0,0,6,0,0,22,2,0.258,0.264,0.522,1,0.364,0.200
21,69825,김창평,SK,0.192,35,90,78,10,15,4,1,0,21,7,0,1,11,0,0,16,2,0.269,0.289,0.558,3,0.300,0.000
22,74215,윤석민,SK,0.192,34,76,73,4,14,2,0,3,25,12,0,1,2,0,0,12,3,0.342,0.211,0.553,4,0.211,0.154
23,76812,이재원,SK,0.185,80,251,222,18,41,8,0,2,55,21,3,1,19,3,6,24,12,0.248,0.266,0.514,7,0.237,0.333
24,65869,이현석,SK,0.178,58,109,101,7,18,2,0,2,26,7,2,0,4,0,2,30,4,0.257,0.224,0.481,3,0.091,0.000
25,63450,정현,SK,0.152,89,128,112,14,17,4,0,2,27,4,3,0,11,0,2,34,3,0.241,0.240,0.481,2,0.063,0.000
26,76869,김재현,SK,0.143,8,14,14,3,2,0,0,0,2,0,0,0,0,0,0,4,0,0.143,0.143,0.286,0,0.000,0.000
27,50802,화이트,SK,0.136,9,30,22,3,3,1,0,1,7,4,0,0,6,0,2,1,0,0.318,0.367,0.685,1,0.250,0.000
28,69804,채현우,SK,0.130,16,24,23,2,3,1,0,0,4,0,0,0,1,0,0,8,2,0.174,0.167,0.341,1,0.000,0.000
29,50868,류효승,SK,0.125,8,9,8,2,1,0,0,1,4,2,0,0,1,0,0,4,0,0.500,0.222,0.722,0,0.000,0.333
29,50819,이거연,SK,0.125,8,10,8,1,1,0,0,0,1,0,0,0,2,0,0,6,0,0.125,0.300,0.425,0,0.000,0.000
31,63339,김민준,SK,0.000,12,5,4,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
1,69706,허관회,한화,0.500,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.000,0.000
2,69702,김건,한화,0.400,4,5,5,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0.400,0.400,0.800,0,1.000,0.000
3,76158,최승준,한화,0.333,2,4,3,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0.333,0.500,0.833,0,0.500,0.000
4,78288,최재훈,한화,0.301,126,389,339,46,102,19,0,3,130,36,5,0,29,0,16,44,7,0.383,0.383,0.766,19,0.325,0.300
6,62700,하주석,한화,0.286,72,281,262,22,75,11,0,2,92,32,2,2,13,0,2,66,3,0.351,0.323,0.674,20,0.306,0.000
7,61554,김민하,한화,0.284,36,85,74,10,21,6,0,1,30,11,1,0,8,0,2,16,2,0.405,0.369,0.774,6,0.368,0.200
8,50709,박정현,한화,0.279,30,64,61,6,17,3,0,1,23,9,0,0,3,0,0,17,2,0.377,0.313,0.690,2,0.235,0.417
9,61208,정진호,한화,0.277,113,326,282,30,78,14,1,2,100,19,10,2,29,1,3,50,5,0.355,0.348,0.703,16,0.192,0.348
10,60343,이해창,한화,0.269,70,135,119,11,32,5,0,3,46,17,1,2,9,0,4,23,6,0.387,0.336,0.723,6,0.391,0.333
11,50730,반즈,한화,0.265,74,319,283,38,75,17,1,9,121,42,0,2,27,1,7,81,4,0.428,0.342,0.770,23,0.348,0.000
12,63704,노수광,한화,0.251,100,330,291,39,73,10,3,1,92,21,2,1,34,2,2,64,2,0.316,0.332,0.648,20,0.219,0.385
13,68743,정은원,한화,0.248,79,303,254,28,63,9,2,3,85,29,2,1,41,0,5,41,4,0.335,0.362,0.697,17,0.232,0.333
14,50707,최인호,한화,0.236,47,135,127,8,30,0,0,0,30,8,1,2,4,0,1,34,3,0.236,0.261,0.497,7,0.226,0.222
15,76753,송광민,한화,0.235,94,298,277,31,65,12,0,9,104,43,1,3,14,1,3,69,17,0.375,0.276,0.651,14,0.270,0.125
16,74729,최진행,한화,0.234,84,240,214,23,50,5,0,8,79,30,0,3,18,0,5,59,11,0.369,0.304,0.673,11,0.212,0.292
17,78756,오선진,한화,0.234,93,222,197,17,46,4,0,2,56,17,6,0,16,0,3,39,10,0.284,0.301,0.585,7,0.188,0.000
18,50704,임종찬,한화,0.231,52,119,108,5,25,5,0,1,33,12,1,0,9,0,1,38,2,0.306,0.297,0.603,5,0.222,0.143
19,61700,강경학,한화,0.228,94,238,193,25,44,7,1,4,65,19,5,2,35,0,3,64,2,0.337,0.352,0.689,6,0.182,0.227
20,62797,양성우,한화,0.222,5,9,9,1,2,0,0,0,2,0,0,0,0,0,0,3,0,0.222,0.222,0.444,0,0.000,0.000
21,69705,조한민,한화,0.220,25,52,50,7,11,4,0,0,15,2,0,0,0,0,2,22,0,0.300,0.250,0.550,3,0.200,0.333
22,69737,노시환,한화,0.220,106,387,346,46,76,18,2,12,134,43,1,1,33,1,6,116,8,0.387,0.298,0.685,19,0.160,0.000
23,71752,김태균,한화,0.219,67,254,219,14,48,11,0,2,65,29,1,2,30,3,2,42,8,0.297,0.316,0.613,12,0.321,0.000
24,76509,김문호,한화,0.217,18,52,46,6,10,1,0,2,17,5,0,0,5,0,1,11,1,0.370,0.308,0.678,3,0.143,0.200
24,66707,박상언,한화,0.217,38,47,46,4,10,3,0,0,13,2,0,0,0,0,1,16,1,0.283,0.234,0.517,1,0.000,0.000
26,64704,노태형,한화,0.216,55,113,102,14,22,4,1,0,28,6,1,0,7,0,3,31,0,0.275,0.286,0.561,6,0.208,0.286
27,65703,이도윤,한화,0.208,14,25,24,3,5,1,0,0,6,1,0,0,1,0,0,6,0,0.250,0.240,0.490,0,0.200,0.000
28,73136,이성열,한화,0.203,79,248,227,23,46,5,0,8,75,34,0,0,16,0,5,69,4,0.330,0.270,0.600,8,0.194,0.368
29,68730,호잉,한화,0.194,34,134,124,12,24,4,0,4,40,14,0,0,9,0,1,34,4,0.323,0.254,0.577,7,0.214,0.000
30,79705,김회성,한화,0.167,15,25,18,1,3,1,0,0,4,1,2,1,3,0,1,6,2,0.222,0.304,0.526,0,0.000,0.000
30,69766,유로결,한화,0.167,30,46,42,3,7,1,0,0,8,0,0,0,4,0,0,18,0,0.190,0.239,0.429,2,0.200,0.000
32,64209,정기훈,한화,0.161,29,36,31,9,5,2,0,0,7,2,0,0,3,0,2,15,0,0.226,0.278,0.504,0,0.167,0.125
33,65503,김지수,한화,0.160,14,26,25,2,4,0,0,1,7,4,0,0,1,0,0,7,0,0.280,0.192,0.472,0,0.400,0.500
34,66706,장진혁,한화,0.156,19,37,32,2,5,0,1,0,7,1,0,0,5,0,0,6,0,0.219,0.270,0.489,0,0.182,0.000
35,63703,박한결,한화,0.150,13,24,20,5,3,0,0,0,3,1,2,0,2,0,0,8,2,0.150,0.227,0.377,1,0.200,0.000
36,63700,장운호,한화,0.148,24,29,27,5,4,1,0,1,8,4,0,0,2,0,0,9,0,0.296,0.207,0.503,0,0.333,0.000
37,66702,이시원,한화,0.105,37,39,38,5,4,0,0,0,4,1,0,0,0,0,1,14,0,0.105,0.128,0.233,0,0.083,0.000
38,68701,김진욱,한화,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
