날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20180405,1,NC,11,8,3,0,0.727,0,7승0무3패,1패,6-0-2,2-0-1
20180405,2,두산,10,7,3,0,0.700,0.5,7승0무3패,2승,6-0-1,1-0-2
20180405,2,SK,10,7,3,0,0.700,0.5,7승0무3패,1패,4-0-3,3-0-0
20180405,4,넥센,11,7,4,0,0.636,1,6승0무4패,2승,5-0-3,2-0-1
20180405,5,KT,11,6,5,0,0.545,2,5승0무5패,2패,2-0-1,4-0-4
20180405,6,KIA,10,5,5,0,0.500,2.5,5승0무5패,1승,3-0-2,2-0-3
20180405,7,한화,10,4,6,0,0.400,3.5,4승0무6패,2승,2-0-3,2-0-3
20180405,8,삼성,11,4,7,0,0.364,4,3승0무7패,1승,1-0-2,3-0-5
20180405,9,LG,10,3,7,0,0.300,4.5,3승0무7패,2패,2-0-1,1-0-6
20180405,10,롯데,10,1,9,0,0.100,6.5,1승0무9패,2패,1-0-2,0-0-7
20180406,1,NC,11,8,3,0,0.727,0,7승0무3패,1패,6-0-2,2-0-1
20180406,2,두산,10,7,3,0,0.700,0.5,7승0무3패,2승,6-0-1,1-0-2
20180406,2,SK,10,7,3,0,0.700,0.5,7승0무3패,1패,4-0-3,3-0-0
20180406,4,넥센,12,7,5,0,0.583,1.5,6승0무4패,1패,5-0-3,2-0-2
20180406,5,KIA,11,6,5,0,0.545,2,6승0무4패,2승,4-0-2,2-0-3
20180406,5,KT,11,6,5,0,0.545,2,5승0무5패,2패,2-0-1,4-0-4
20180406,7,한화,10,4,6,0,0.400,3.5,4승0무6패,2승,2-0-3,2-0-3
20180406,8,LG,11,4,7,0,0.364,4,4승0무6패,1승,2-0-1,2-0-6
20180406,8,삼성,11,4,7,0,0.364,4,3승0무7패,1승,1-0-2,3-0-5
20180406,10,롯데,11,1,10,0,0.091,7,1승0무9패,3패,1-0-3,0-0-7
20180407,1,두산,11,8,3,0,0.727,0,8승0무2패,3승,7-0-1,1-0-2
20180407,1,SK,11,8,3,0,0.727,0,7승0무3패,1승,5-0-3,3-0-0
20180407,3,NC,12,8,4,0,0.667,0.5,6승0무4패,2패,6-0-2,2-0-2
20180407,4,KIA,12,7,5,0,0.583,1.5,6승0무4패,3승,5-0-2,2-0-3
20180407,4,KT,12,7,5,0,0.583,1.5,6승0무4패,1승,3-0-1,4-0-4
20180407,6,넥센,13,7,6,0,0.538,2,5승0무5패,2패,5-0-3,2-0-3
20180407,7,한화,11,4,7,0,0.364,4,4승0무6패,1패,2-0-3,2-0-4
20180407,8,LG,12,4,8,0,0.333,4.5,4승0무6패,1패,2-0-1,2-0-7
20180407,8,삼성,12,4,8,0,0.333,4.5,3승0무7패,1패,1-0-2,3-0-6
20180407,10,롯데,12,2,10,0,0.167,6.5,2승0무8패,1승,2-0-3,0-0-7
20180408,1,두산,12,9,3,0,0.750,0,8승0무2패,4승,8-0-1,1-0-2
20180408,2,SK,12,8,4,0,0.667,1,6승0무4패,1패,5-0-4,3-0-0
20180408,3,KIA,13,8,5,0,0.615,1.5,6승0무4패,4승,6-0-2,2-0-3
20180408,3,NC,13,8,5,0,0.615,1.5,5승0무5패,3패,6-0-2,2-0-3
20180408,5,KT,13,7,6,0,0.538,2.5,6승0무4패,1패,3-0-2,4-0-4
20180408,6,넥센,14,7,7,0,0.500,3,5승0무5패,3패,5-0-3,2-0-4
20180408,7,한화,12,5,7,0,0.417,4,4승0무6패,1승,2-0-3,3-0-4
20180408,8,LG,13,5,8,0,0.385,4.5,5승0무5패,1승,2-0-1,3-0-7
20180408,8,삼성,13,5,8,0,0.385,4.5,4승0무6패,1승,1-0-2,4-0-6
20180408,10,롯데,13,2,11,0,0.154,7.5,2승0무8패,1패,2-0-4,0-0-7
20180410,1,두산,13,10,3,0,0.769,0,8승0무2패,5승,8-0-1,2-0-2
20180410,2,SK,13,9,4,0,0.692,1,6승0무4패,1승,5-0-4,4-0-0
20180410,3,KIA,14,8,6,0,0.571,2.5,6승0무4패,1패,6-0-2,2-0-4
20180410,3,NC,14,8,6,0,0.571,2.5,5승0무5패,4패,6-0-3,2-0-3
20180410,3,KT,14,8,6,0,0.571,2.5,6승0무4패,1승,3-0-2,5-0-4
20180410,6,넥센,15,7,8,0,0.467,4,4승0무6패,4패,5-0-3,2-0-5
20180410,7,한화,13,6,7,0,0.462,4,5승0무5패,2승,3-0-3,3-0-4
20180410,8,LG,14,5,9,0,0.357,5.5,4승0무6패,1패,2-0-2,3-0-7
20180410,8,삼성,14,5,9,0,0.357,5.5,3승0무7패,1패,1-0-3,4-0-6
20180410,10,롯데,14,3,11,0,0.214,7.5,3승0무7패,1승,3-0-4,0-0-7
20180411,1,두산,14,11,3,0,0.786,0,8승0무2패,6승,8-0-1,3-0-2
20180411,2,SK,14,9,5,0,0.643,2,6승0무4패,1패,5-0-4,4-0-1
20180411,3,KT,15,9,6,0,0.600,2.5,6승0무4패,2승,3-0-2,6-0-4
20180411,4,KIA,15,8,7,0,0.533,3.5,5승0무5패,2패,6-0-2,2-0-5
20180411,4,NC,15,8,7,0,0.533,3.5,4승0무6패,5패,6-0-4,2-0-3
20180411,6,한화,14,7,7,0,0.500,4,5승0무5패,3승,4-0-3,3-0-4
20180411,7,넥센,16,7,9,0,0.438,5,3승0무7패,5패,5-0-3,2-0-6
20180411,8,LG,15,6,9,0,0.400,5.5,5승0무5패,1승,3-0-2,3-0-7
20180411,9,삼성,15,5,10,0,0.333,6.5,3승0무7패,2패,1-0-4,4-0-6
20180411,10,롯데,15,4,11,0,0.267,7.5,4승0무6패,2승,4-0-4,0-0-7
20180412,1,두산,15,12,3,0,0.800,0,8승0무2패,7승,8-0-1,4-0-2
20180412,2,KT,16,10,6,0,0.625,2.5,7승0무3패,3승,3-0-2,7-0-4
20180412,3,SK,15,9,6,0,0.600,3,6승0무4패,2패,5-0-4,4-0-2
20180412,4,한화,15,8,7,0,0.533,4,6승0무4패,4승,5-0-3,3-0-4
20180412,5,KIA,16,8,8,0,0.500,4.5,4승0무6패,3패,6-0-2,2-0-6
20180412,5,NC,16,8,8,0,0.500,4.5,3승0무7패,6패,6-0-5,2-0-3
20180412,7,넥센,17,8,9,0,0.471,5,3승0무7패,1승,5-0-3,3-0-6
20180412,8,LG,16,7,9,0,0.438,5.5,6승0무4패,2승,4-0-2,3-0-7
20180412,9,삼성,16,5,11,0,0.313,7.5,3승0무7패,3패,1-0-5,4-0-6
20180412,10,롯데,16,4,12,0,0.250,8.5,4승0무6패,1패,4-0-5,0-0-7
20180413,1,두산,16,13,3,0,0.813,0,8승0무2패,8승,8-0-1,5-0-2
20180413,2,SK,16,10,6,0,0.625,3,6승0무4패,1승,6-0-4,4-0-2
20180413,3,KT,17,10,7,0,0.588,3.5,6승0무4패,1패,3-0-2,7-0-5
20180413,4,한화,16,8,8,0,0.500,5,6승0무4패,1패,5-0-4,3-0-4
20180413,5,KIA,17,8,9,0,0.471,5.5,4승0무6패,4패,6-0-3,2-0-6
20180413,5,NC,17,8,9,0,0.471,5.5,2승0무8패,7패,6-0-5,2-0-4
20180413,5,LG,17,8,9,0,0.471,5.5,6승0무4패,3승,5-0-2,3-0-7
20180413,8,넥센,18,8,10,0,0.444,6,3승0무7패,1패,5-0-4,3-0-6
20180413,9,삼성,17,6,11,0,0.353,7.5,4승0무6패,1승,1-0-5,5-0-6
20180413,10,롯데,17,5,12,0,0.294,8.5,5승0무5패,1승,4-0-5,1-0-7
20180414,1,두산,17,13,4,0,0.765,0,8승0무2패,1패,8-0-1,5-0-3
20180414,2,SK,17,11,6,0,0.647,2,6승0무4패,2승,7-0-4,4-0-2
20180414,3,KT,18,10,8,0,0.556,3.5,5승0무5패,2패,3-0-2,7-0-6
20180414,4,한화,17,9,8,0,0.529,4,7승0무3패,1승,6-0-4,3-0-4
20180414,5,LG,18,9,9,0,0.500,4.5,6승0무4패,4승,6-0-2,3-0-7
20180414,6,넥센,19,9,10,0,0.474,5,4승0무6패,1승,6-0-4,3-0-6
20180414,7,KIA,17,8,9,0,0.471,5,4승0무6패,4패,6-0-3,2-0-6
20180414,8,NC,18,8,10,0,0.444,5.5,2승0무8패,8패,6-0-5,2-0-5
20180414,9,삼성,18,6,12,0,0.333,7.5,3승0무7패,1패,1-0-5,5-0-7
20180414,10,롯데,17,5,12,0,0.294,8,5승0무5패,1승,4-0-5,1-0-7
20180415,1,두산,18,14,4,0,0.778,0,9승0무1패,1승,8-0-1,6-0-3
20180415,2,SK,18,12,6,0,0.667,2,6승0무4패,3승,8-0-4,4-0-2
20180415,3,한화,18,10,8,0,0.556,4,8승0무2패,2승,7-0-4,3-0-4
20180415,4,LG,19,10,9,0,0.526,4.5,7승0무3패,5승,7-0-2,3-0-7
20180415,4,KT,19,10,9,0,0.526,4.5,4승0무6패,3패,3-0-2,7-0-7
20180415,6,KIA,17,8,9,0,0.471,5.5,4승0무6패,4패,6-0-3,2-0-6
20180415,7,넥센,20,9,11,0,0.450,6,3승0무7패,1패,6-0-5,3-0-6
20180415,8,NC,19,8,11,0,0.421,6.5,1승0무9패,9패,6-0-5,2-0-6
20180415,9,삼성,19,6,13,0,0.316,8.5,3승0무7패,2패,1-0-5,5-0-8
20180415,10,롯데,17,5,12,0,0.294,8.5,5승0무5패,1승,4-0-5,1-0-7
20180417,1,두산,19,14,5,0,0.737,0,8승0무2패,1패,8-0-2,6-0-3
20180417,2,SK,19,13,6,0,0.684,1,6승0무4패,4승,8-0-4,5-0-2
20180417,3,한화,19,11,8,0,0.579,3,8승0무2패,3승,7-0-4,4-0-4
20180417,4,KIA,18,9,9,0,0.500,4.5,5승0무5패,1승,7-0-3,2-0-6
20180417,4,LG,20,10,10,0,0.500,4.5,7승0무3패,1패,7-0-2,3-0-8
20180417,4,KT,20,10,10,0,0.500,4.5,4승0무6패,4패,3-0-3,7-0-7
20180417,7,NC,20,9,11,0,0.450,5.5,1승0무9패,1승,6-0-5,3-0-6
20180417,8,넥센,21,9,12,0,0.429,6,2승0무8패,2패,6-0-6,3-0-6
20180417,9,삼성,20,7,13,0,0.350,7.5,4승0무6패,1승,1-0-5,6-0-8
20180417,10,롯데,18,5,13,0,0.278,8.5,4승0무6패,1패,4-0-6,1-0-7
20180418,1,두산,20,15,5,0,0.750,0,8승0무2패,1승,9-0-2,6-0-3
20180418,2,SK,20,14,6,0,0.700,1,7승0무3패,5승,8-0-4,6-0-2
20180418,3,한화,20,11,9,0,0.550,4,7승0무3패,1패,7-0-4,4-0-5
20180418,4,KIA,19,10,9,0,0.526,4.5,6승0무4패,2승,8-0-3,2-0-6
20180418,5,NC,21,10,11,0,0.476,5.5,2승0무8패,2승,6-0-5,4-0-6
20180418,5,LG,21,10,11,0,0.476,5.5,6승0무4패,2패,7-0-2,3-0-9
20180418,5,KT,21,10,11,0,0.476,5.5,4승0무6패,5패,3-0-4,7-0-7
20180418,8,넥센,22,9,13,0,0.409,7,2승0무8패,3패,6-0-7,3-0-6
20180418,9,삼성,21,7,14,0,0.333,8.5,3승0무7패,1패,1-0-5,6-0-9
20180418,10,롯데,19,6,13,0,0.316,8.5,5승0무5패,1승,5-0-6,1-0-7
20180419,1,두산,21,16,5,0,0.762,0,8승0무2패,2승,10-0-2,6-0-3
20180419,2,SK,21,15,6,0,0.714,1,7승0무3패,6승,8-0-4,7-0-2
20180419,3,KIA,20,11,9,0,0.550,4.5,6승0무4패,3승,9-0-3,2-0-6
20180419,4,한화,21,11,10,0,0.524,5,7승0무3패,2패,7-0-4,4-0-6
20180419,5,NC,22,10,12,0,0.455,6.5,2승0무8패,1패,6-0-5,4-0-7
20180419,5,LG,22,10,12,0,0.455,6.5,6승0무4패,3패,7-0-2,3-0-10
20180419,5,KT,22,10,12,0,0.455,6.5,3승0무7패,6패,3-0-5,7-0-7
20180419,8,넥센,23,10,13,0,0.435,7,3승0무7패,1승,7-0-7,3-0-6
20180419,9,삼성,22,8,14,0,0.364,8.5,4승0무6패,1승,1-0-5,7-0-9
20180419,10,롯데,20,6,14,0,0.300,9.5,5승0무5패,1패,5-0-7,1-0-7
20180420,1,두산,22,17,5,0,0.773,0,8승0무2패,3승,11-0-2,6-0-3
20180420,2,SK,22,15,7,0,0.682,2,7승0무3패,1패,8-0-4,7-0-3
20180420,3,KIA,21,11,10,0,0.524,5.5,5승0무5패,1패,9-0-3,2-0-7
20180420,4,한화,22,11,11,0,0.500,6,6승0무4패,3패,7-0-5,4-0-6
20180420,5,LG,23,11,12,0,0.478,6.5,6승0무4패,1승,7-0-2,4-0-10
20180420,5,KT,23,11,12,0,0.478,6.5,4승0무6패,1승,3-0-5,8-0-7
20180420,7,넥센,24,11,13,0,0.458,7,4승0무6패,2승,7-0-7,4-0-6
20180420,8,NC,23,10,13,0,0.435,7.5,2승0무8패,2패,6-0-6,4-0-7
20180420,9,삼성,23,8,15,0,0.348,9.5,3승0무7패,1패,1-0-6,7-0-9
20180420,10,롯데,21,7,14,0,0.333,9.5,6승0무4패,1승,6-0-7,1-0-7
20180421,1,두산,23,18,5,0,0.783,0,8승0무2패,4승,12-0-2,6-0-3
20180421,2,SK,23,15,8,0,0.652,3,6승0무4패,2패,8-0-4,7-0-4
20180421,3,KIA,22,11,11,0,0.500,6.5,4승0무6패,2패,9-0-3,2-0-8
20180421,3,LG,24,12,12,0,0.500,6.5,7승0무3패,2승,7-0-2,5-0-10
20180421,5,넥센,25,12,13,0,0.480,7,5승0무5패,3승,7-0-7,5-0-6
20180421,6,한화,23,11,12,0,0.478,7,5승0무5패,4패,7-0-6,4-0-6
20180421,7,KT,24,11,13,0,0.458,7.5,3승0무7패,1패,3-0-5,8-0-8
20180421,8,NC,24,10,14,0,0.417,8.5,2승0무8패,3패,6-0-7,4-0-7
20180421,9,삼성,24,9,15,0,0.375,9.5,4승0무6패,1승,2-0-6,7-0-9
20180421,10,롯데,22,8,14,0,0.364,9.5,6승0무4패,2승,7-0-7,1-0-7
20180422,1,두산,24,18,6,0,0.750,0,7승0무3패,1패,12-0-3,6-0-3
20180422,2,SK,24,16,8,0,0.667,2,7승0무3패,1승,8-0-4,8-0-4
20180422,3,KIA,23,12,11,0,0.522,5.5,4승0무6패,1승,9-0-3,3-0-8
20180422,4,LG,25,13,12,0,0.520,5.5,7승0무3패,3승,7-0-2,6-0-10
20180422,5,넥센,26,13,13,0,0.500,6,6승0무4패,4승,7-0-7,6-0-6
20180422,6,KT,25,12,13,0,0.480,6.5,3승0무7패,1승,3-0-5,9-0-8
20180422,7,한화,24,11,13,0,0.458,7,4승0무6패,5패,7-0-7,4-0-6
20180422,8,NC,25,10,15,0,0.400,8.5,2승0무8패,4패,6-0-8,4-0-7
20180422,9,삼성,25,9,16,0,0.360,9.5,4승0무6패,1패,2-0-7,7-0-9
20180422,10,롯데,23,8,15,0,0.348,9.5,6승0무4패,1패,7-0-8,1-0-7
20180424,1,두산,25,19,6,0,0.760,0,7승0무3패,1승,12-0-3,7-0-3
20180424,2,SK,25,16,9,0,0.640,3,7승0무3패,1패,8-0-5,8-0-4
20180424,3,LG,26,14,12,0,0.538,5.5,7승0무3패,4승,8-0-2,6-0-10
20180424,4,KIA,23,12,11,0,0.522,6,4승0무6패,1승,9-0-3,3-0-8
20180424,5,넥센,27,13,14,0,0.481,7,5승0무5패,1패,7-0-7,6-0-7
20180424,6,KT,26,12,14,0,0.462,7.5,2승0무8패,1패,3-0-6,9-0-8
20180424,7,한화,24,11,13,0,0.458,7.5,4승0무6패,5패,7-0-7,4-0-6
20180424,8,NC,26,10,16,0,0.385,9.5,2승0무8패,5패,6-0-8,4-0-8
20180424,8,삼성,26,10,16,0,0.385,9.5,5승0무5패,1승,3-0-7,7-0-9
20180424,10,롯데,24,9,15,0,0.375,9.5,6승0무4패,1승,7-0-8,2-0-7
20180425,1,두산,26,19,7,0,0.731,0,6승0무4패,1패,12-0-3,7-0-4
20180425,2,SK,26,17,9,0,0.654,2,7승0무3패,1승,9-0-5,8-0-4
20180425,3,LG,27,15,12,0,0.556,4.5,7승0무3패,5승,9-0-2,6-0-10
20180425,4,KIA,24,12,12,0,0.500,6,4승0무6패,1패,9-0-4,3-0-8
20180425,5,한화,25,12,13,0,0.480,6.5,4승0무6패,1승,7-0-7,5-0-6
20180425,6,넥센,28,13,15,0,0.464,7,5승0무5패,2패,7-0-7,6-0-8
20180425,7,KT,27,12,15,0,0.444,7.5,2승0무8패,2패,3-0-7,9-0-8
20180425,8,NC,27,11,16,0,0.407,8.5,3승0무7패,1승,6-0-8,5-0-8
20180425,9,롯데,25,10,15,0,0.400,8.5,6승0무4패,2승,7-0-8,3-0-7
20180425,10,삼성,27,10,17,0,0.370,9.5,4승0무6패,1패,3-0-8,7-0-9
20180426,1,두산,27,19,8,0,0.704,0,6승0무4패,2패,12-0-3,7-0-5
20180426,2,SK,27,18,9,0,0.667,1,7승0무3패,2승,10-0-5,8-0-4
20180426,3,LG,28,16,12,0,0.571,3.5,7승0무3패,6승,10-0-2,6-0-10
20180426,4,한화,26,13,13,0,0.500,5.5,5승0무5패,2승,7-0-7,6-0-6
20180426,5,KIA,25,12,13,0,0.480,6,4승0무6패,2패,9-0-5,3-0-8
20180426,6,KT,28,13,15,0,0.464,6.5,3승0무7패,1승,4-0-7,9-0-8
20180426,7,넥센,29,13,16,0,0.448,7,4승0무6패,3패,7-0-7,6-0-9
20180426,8,NC,28,12,16,0,0.429,7.5,4승0무6패,2승,6-0-8,6-0-8
20180426,9,롯데,26,10,16,0,0.385,8.5,6승0무4패,1패,7-0-8,3-0-8
20180426,10,삼성,28,10,18,0,0.357,9.5,4승0무6패,2패,3-0-9,7-0-9
20180427,1,두산,28,20,8,0,0.714,0,6승0무4패,1승,12-0-3,8-0-5
20180427,2,SK,28,19,9,0,0.679,1,7승0무3패,3승,10-0-5,9-0-4
20180427,3,LG,29,17,12,0,0.586,3.5,7승0무3패,7승,11-0-2,6-0-10
20180427,4,KIA,26,13,13,0,0.500,6,5승0무5패,1승,9-0-5,4-0-8
20180427,5,한화,27,13,14,0,0.481,6.5,4승0무6패,1패,7-0-7,6-0-7
20180427,6,KT,29,13,16,0,0.448,7.5,3승0무7패,1패,4-0-8,9-0-8
20180427,7,넥센,30,13,17,0,0.433,8,4승0무6패,4패,7-0-8,6-0-9
20180427,8,NC,29,12,17,0,0.414,8.5,4승0무6패,1패,6-0-9,6-0-8
20180427,9,롯데,27,11,16,0,0.407,8.5,6승0무4패,1승,8-0-8,3-0-8
20180427,10,삼성,29,10,19,0,0.345,10.5,4승0무6패,3패,3-0-9,7-0-10
20180428,1,두산,29,20,9,0,0.690,0,6승0무4패,1패,12-0-3,8-0-6
