날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20210509,10,롯데,30,12,18,0,0.400,6.5,3승0무7패,1패,5-0-9,7-0-9
20210511,1,삼성,32,19,13,0,0.594,0,6승0무4패,1패,13-0-5,6-0-8
20210511,2,두산,31,17,14,0,0.548,1.5,7승0무3패,4승,9-0-7,8-0-7
20210511,2,KT,31,17,14,0,0.548,1.5,6승0무4패,2승,11-0-6,6-0-8
20210511,2,LG,31,17,14,0,0.548,1.5,5승0무5패,2패,8-0-7,9-0-7
20210511,2,SSG,31,17,14,0,0.548,1.5,5승0무5패,3승,9-0-7,8-0-7
20210511,6,NC,31,16,15,0,0.516,2.5,6승0무4패,1승,6-0-9,10-0-6
20210511,7,KIA,31,14,17,0,0.452,4.5,3승0무7패,1승,7-0-9,7-0-8
20210511,8,키움,32,14,18,0,0.438,5,5승0무5패,3패,8-0-8,6-0-10
20210511,9,한화,31,13,18,0,0.419,5.5,5승0무5패,1패,6-0-6,7-0-12
20210511,10,롯데,31,12,19,0,0.387,6.5,2승0무8패,2패,5-0-10,7-0-9
20210512,1,삼성,33,20,13,0,0.606,0,7승0무3패,1승,13-0-5,7-0-8
20210512,2,SSG,32,18,14,0,0.563,1.5,6승0무4패,4승,9-0-7,9-0-7
20210512,3,NC,32,17,15,0,0.531,2.5,6승0무4패,2승,6-0-9,11-0-6
20210512,3,두산,32,17,15,0,0.531,2.5,6승0무4패,1패,9-0-8,8-0-7
20210512,3,KT,32,17,15,0,0.531,2.5,5승0무5패,1패,11-0-7,6-0-8
20210512,3,LG,32,17,15,0,0.531,2.5,4승0무6패,3패,8-0-7,9-0-8
20210512,7,KIA,32,15,17,0,0.469,4.5,3승0무7패,2승,8-0-9,7-0-8
20210512,8,키움,33,15,18,0,0.455,5,6승0무4패,1승,8-0-8,7-0-10
20210512,9,한화,32,13,19,0,0.406,6.5,5승0무5패,2패,6-0-7,7-0-12
20210512,10,롯데,32,12,20,0,0.375,7.5,2승0무8패,3패,5-0-11,7-0-9
20210513,1,삼성,34,21,13,0,0.618,0,7승0무3패,2승,13-0-5,8-0-8
20210513,2,NC,33,18,15,0,0.545,2.5,7승0무3패,3승,6-0-9,12-0-6
20210513,2,LG,33,18,15,0,0.545,2.5,5승0무5패,1승,8-0-7,10-0-8
20210513,2,SSG,33,18,15,0,0.545,2.5,6승0무4패,1패,9-0-7,9-0-8
20210513,5,두산,33,17,16,0,0.515,3.5,5승0무5패,2패,9-0-9,8-0-7
20210513,5,KT,33,17,16,0,0.515,3.5,4승0무6패,2패,11-0-8,6-0-8
20210513,7,키움,34,16,18,0,0.471,5,6승0무4패,2승,8-0-8,8-0-10
20210513,8,KIA,33,15,18,0,0.455,5.5,3승0무7패,1패,8-0-10,7-0-8
20210513,9,롯데,33,13,20,0,0.394,7.5,3승0무7패,1승,6-0-11,7-0-9
20210513,9,한화,33,13,20,0,0.394,7.5,4승0무6패,3패,6-0-8,7-0-12
20210514,1,삼성,35,21,14,0,0.600,0,6승0무4패,1패,13-0-5,8-0-9
20210514,2,NC,34,19,15,0,0.559,1.5,8승0무2패,4승,7-0-9,12-0-6
20210514,2,LG,34,19,15,0,0.559,1.5,6승0무4패,2승,9-0-7,10-0-8
20210514,4,두산,34,18,16,0,0.529,2.5,6승0무4패,1승,9-0-9,9-0-7
20210514,4,KT,34,18,16,0,0.529,2.5,4승0무6패,1승,11-0-8,7-0-8
20210514,4,SSG,34,18,16,0,0.529,2.5,5승0무5패,2패,9-0-8,9-0-8
20210514,7,키움,35,16,19,0,0.457,5,5승0무5패,1패,8-0-9,8-0-10
20210514,8,KIA,34,15,19,0,0.441,5.5,3승0무7패,2패,8-0-10,7-0-9
20210514,9,한화,34,14,20,0,0.412,6.5,4승0무6패,1승,6-0-8,8-0-12
20210514,10,롯데,34,13,21,0,0.382,7.5,3승0무7패,1패,6-0-12,7-0-9
20210515,1,삼성,36,21,15,0,0.583,0,5승0무5패,2패,13-0-5,8-0-10
20210515,2,NC,35,20,15,0,0.571,0.5,8승0무2패,5승,8-0-9,12-0-6
20210515,2,LG,35,20,15,0,0.571,0.5,7승0무3패,3승,10-0-7,10-0-8
20210515,4,KT,35,19,16,0,0.543,1.5,4승0무6패,2승,11-0-8,8-0-8
20210515,5,두산,34,18,16,0,0.529,2,6승0무4패,1승,9-0-9,9-0-7
20210515,5,SSG,34,18,16,0,0.529,2,5승0무5패,2패,9-0-8,9-0-8
20210515,7,키움,36,17,19,0,0.472,4,6승0무4패,1승,9-0-9,8-0-10
20210515,8,KIA,35,15,20,0,0.429,5.5,3승0무7패,3패,8-0-10,7-0-10
20210515,9,한화,35,14,21,0,0.400,6.5,3승0무7패,1패,6-0-8,8-0-13
20210515,10,롯데,35,13,22,0,0.371,7.5,3승0무7패,2패,6-0-13,7-0-9
20210516,1,삼성,36,21,15,0,0.583,0,5승0무5패,2패,13-0-5,8-0-10
20210516,2,NC,35,20,15,0,0.571,0.5,8승0무2패,5승,8-0-9,12-0-6
20210516,2,LG,35,20,15,0,0.571,0.5,7승0무3패,3승,10-0-7,10-0-8
20210516,4,KT,35,19,16,0,0.543,1.5,4승0무6패,2승,11-0-8,8-0-8
20210516,5,두산,34,18,16,0,0.529,2,6승0무4패,1승,9-0-9,9-0-7
20210516,5,SSG,34,18,16,0,0.529,2,5승0무5패,2패,9-0-8,9-0-8
20210516,7,키움,37,18,19,0,0.486,3.5,6승0무4패,2승,10-0-9,8-0-10
20210516,8,KIA,35,15,20,0,0.429,5.5,3승0무7패,3패,8-0-10,7-0-10
20210516,9,한화,36,14,22,0,0.389,7,3승0무7패,2패,6-0-8,8-0-14
20210516,10,롯데,35,13,22,0,0.371,7.5,3승0무7패,2패,6-0-13,7-0-9
20210517,1,삼성,37,22,15,0,0.595,0,5승0무5패,1승,13-0-5,9-0-10
20210517,2,NC,35,20,15,0,0.571,1,8승0무2패,5승,8-0-9,12-0-6
20210517,3,LG,36,20,16,0,0.556,1.5,6승0무4패,1패,10-0-8,10-0-8
20210517,4,두산,35,19,16,0,0.543,2,6승0무4패,2승,9-0-9,10-0-7
20210517,4,KT,35,19,16,0,0.543,2,4승0무6패,2승,11-0-8,8-0-8
20210517,6,SSG,35,18,17,0,0.514,3,5승0무5패,3패,9-0-9,9-0-8
20210517,7,키움,37,18,19,0,0.486,4,6승0무4패,2승,10-0-9,8-0-10
20210517,8,KIA,35,15,20,0,0.429,6,3승0무7패,3패,8-0-10,7-0-10
20210517,9,한화,36,14,22,0,0.389,7.5,3승0무7패,2패,6-0-8,8-0-14
20210517,10,롯데,35,13,22,0,0.371,8,3승0무7패,2패,6-0-13,7-0-9
20210518,1,삼성,38,22,16,0,0.579,0,5승0무5패,1패,13-0-6,9-0-10
20210518,2,LG,37,21,16,0,0.568,0.5,6승0무4패,1승,11-0-8,10-0-8
20210518,3,NC,36,20,16,0,0.556,1,8승0무2패,1패,8-0-9,12-0-7
20210518,3,KT,36,20,16,0,0.556,1,5승0무5패,3승,12-0-8,8-0-8
20210518,5,두산,36,19,17,0,0.528,2,6승0무4패,1패,9-0-9,10-0-8
20210518,5,SSG,36,19,17,0,0.528,2,5승0무5패,1승,9-0-9,10-0-8
20210518,7,키움,38,19,19,0,0.500,3,6승0무4패,3승,10-0-9,9-0-10
20210518,8,KIA,36,15,21,0,0.417,6,2승0무8패,4패,8-0-11,7-0-10
20210518,9,롯데,36,14,22,0,0.389,7,4승0무6패,1승,6-0-13,8-0-9
20210518,10,한화,37,14,23,0,0.378,7.5,2승0무8패,3패,6-0-9,8-0-14
20210519,1,LG,38,22,16,0,0.579,0,6승0무4패,2승,12-0-8,10-0-8
20210519,2,KT,37,21,16,0,0.568,0.5,6승0무4패,4승,13-0-8,8-0-8
20210519,3,삼성,39,22,17,0,0.564,0.5,4승0무6패,2패,13-0-7,9-0-10
20210519,4,NC,37,20,17,0,0.541,1.5,7승0무3패,2패,8-0-9,12-0-8
20210519,4,SSG,37,20,17,0,0.541,1.5,6승0무4패,2승,9-0-9,11-0-8
20210519,6,두산,37,19,18,0,0.514,2.5,6승0무4패,2패,9-0-9,10-0-9
20210519,7,키움,39,20,19,0,0.513,2.5,6승0무4패,4승,10-0-9,10-0-10
20210519,8,KIA,37,15,22,0,0.405,6.5,2승0무8패,5패,8-0-12,7-0-10
20210519,9,한화,38,15,23,0,0.395,7,3승0무7패,1승,7-0-9,8-0-14
20210519,10,롯데,37,14,23,0,0.378,7.5,3승0무7패,1패,6-0-13,8-0-10
20210520,1,KT,37,21,16,0,0.568,0,6승0무4패,4승,13-0-8,8-0-8
20210520,2,LG,39,22,17,0,0.564,0,5승0무5패,1패,12-0-9,10-0-8
20210520,2,삼성,39,22,17,0,0.564,0,4승0무6패,2패,13-0-7,9-0-10
20210520,4,NC,38,21,17,0,0.553,0.5,7승0무3패,1승,8-0-9,13-0-8
20210520,5,SSG,37,20,17,0,0.541,1,6승0무4패,2승,9-0-9,11-0-8
20210520,6,두산,37,19,18,0,0.514,2,6승0무4패,2패,9-0-9,10-0-9
20210520,7,키움,39,20,19,0,0.513,2,6승0무4패,4승,10-0-9,10-0-10
20210520,8,KIA,37,15,22,0,0.405,6,2승0무8패,5패,8-0-12,7-0-10
20210520,9,한화,38,15,23,0,0.395,6.5,3승0무7패,1승,7-0-9,8-0-14
20210520,10,롯데,37,14,23,0,0.378,7,3승0무7패,1패,6-0-13,8-0-10
20210521,1,삼성,40,23,17,0,0.575,0,5승0무5패,1승,14-0-7,9-0-10
20210521,2,KT,38,21,17,0,0.553,1,6승0무4패,1패,13-0-8,8-0-9
20210521,2,SSG,38,21,17,0,0.553,1,7승0무3패,3승,10-0-9,11-0-8
20210521,4,LG,40,22,18,0,0.550,1,5승0무5패,2패,12-0-9,10-0-9
20210521,5,NC,39,21,18,0,0.538,1.5,6승0무4패,1패,8-0-9,13-0-9
20210521,6,키움,40,21,19,0,0.525,2,7승0무3패,5승,11-0-9,10-0-10
20210521,7,두산,38,19,19,0,0.500,3,5승0무5패,3패,9-0-10,10-0-9
20210521,8,한화,39,16,23,0,0.410,6.5,4승0무6패,2승,8-0-9,8-0-14
20210521,9,KIA,38,15,23,0,0.395,7,2승0무8패,6패,8-0-12,7-0-11
20210521,9,롯데,38,15,23,0,0.395,7,4승0무6패,1승,6-0-13,9-0-10
20210522,1,SSG,39,22,17,0,0.564,0,7승0무3패,4승,11-0-9,11-0-8
20210522,2,삼성,41,23,18,0,0.561,0,4승0무6패,1패,14-0-8,9-0-10
20210522,3,KT,39,21,18,0,0.538,1,6승0무4패,2패,13-0-8,8-0-10
20210522,4,LG,41,22,19,0,0.537,1,5승0무5패,3패,12-0-9,10-0-10
20210522,4,키움,41,22,19,0,0.537,1,8승0무2패,6승,12-0-9,10-0-10
20210522,6,NC,40,21,19,0,0.525,1.5,6승0무4패,2패,8-0-9,13-0-10
20210522,7,두산,39,20,19,0,0.513,2,5승0무5패,1승,10-0-10,10-0-9
20210522,8,한화,40,17,23,0,0.425,5.5,4승0무6패,3승,9-0-9,8-0-14
20210522,9,KIA,39,16,23,0,0.410,6,3승0무7패,1승,8-0-12,8-0-11
20210522,10,롯데,39,15,24,0,0.385,7,3승0무7패,1패,6-0-13,9-0-11
20210523,1,SSG,40,23,17,0,0.575,0,7승0무3패,5승,12-0-9,11-0-8
20210523,2,삼성,42,24,18,0,0.571,0,5승0무5패,1승,15-0-8,9-0-10
20210523,3,KT,40,22,18,0,0.550,1,6승0무4패,1승,13-0-8,9-0-10
20210523,4,키움,42,23,19,0,0.548,1,9승0무1패,7승,13-0-9,10-0-10
20210523,5,두산,40,21,19,0,0.525,2,5승0무5패,2승,11-0-10,10-0-9
20210523,6,LG,42,22,20,0,0.524,2,5승0무5패,4패,12-0-9,10-0-11
20210523,7,NC,41,21,20,0,0.512,2.5,5승0무5패,3패,8-0-9,13-0-11
20210523,8,한화,41,17,24,0,0.415,6.5,4승0무6패,1패,9-0-10,8-0-14
20210523,9,KIA,40,16,24,0,0.400,7,3승0무7패,1패,8-0-12,8-0-12
20210523,10,롯데,40,15,25,0,0.375,8,3승0무7패,2패,6-0-13,9-0-12
20210526,1,SSG,41,24,17,0,0.585,0,7승0무3패,6승,12-0-9,12-0-8
20210526,2,삼성,43,25,18,0,0.581,0,5승0무5패,2승,15-0-8,10-0-10
20210526,3,두산,41,22,19,0,0.537,2,5승0무5패,3승,12-0-10,10-0-9
20210526,3,KT,41,22,19,0,0.537,2,5승0무5패,1패,13-0-9,9-0-10
20210526,5,LG,43,23,20,0,0.535,2,5승0무5패,1승,12-0-9,11-0-11
20210526,5,키움,43,23,20,0,0.535,2,8승0무2패,1패,13-0-9,10-0-11
20210526,7,NC,42,21,21,0,0.500,3.5,4승0무6패,4패,8-0-10,13-0-11
20210526,8,KIA,41,17,24,0,0.415,7,3승0무7패,1승,9-0-12,8-0-12
20210526,9,한화,42,17,25,0,0.405,7.5,4승0무6패,2패,9-0-10,8-0-15
20210526,10,롯데,41,15,26,0,0.366,9,3승0무7패,3패,6-0-14,9-0-12
20210527,1,SSG,42,24,18,0,0.571,0,6승0무4패,1패,12-0-9,12-0-9
20210527,2,삼성,44,25,19,0,0.568,0,4승0무6패,1패,15-0-8,10-0-11
20210527,3,KT,42,23,19,0,0.548,1,6승0무4패,1승,14-0-9,9-0-10
20210527,4,LG,44,24,20,0,0.545,1,5승0무5패,2승,12-0-9,12-0-11
20210527,5,두산,42,22,20,0,0.524,2,5승0무5패,1패,12-0-11,10-0-9
20210527,6,키움,44,23,21,0,0.523,2,7승0무3패,2패,13-0-9,10-0-12
20210527,7,NC,43,22,21,0,0.512,2.5,4승0무6패,1승,9-0-10,13-0-11
20210527,8,KIA,42,18,24,0,0.429,6,3승0무7패,2승,10-0-12,8-0-12
20210527,9,한화,43,18,25,0,0.419,6.5,5승0무5패,1승,9-0-10,9-0-15
20210527,10,롯데,42,15,27,0,0.357,9,3승0무7패,4패,6-0-15,9-0-12
20210528,1,SSG,43,25,18,0,0.581,0,7승0무3패,1승,12-0-9,13-0-9
20210528,2,LG,45,25,20,0,0.556,1,5승0무5패,3승,13-0-9,12-0-11
20210528,2,삼성,45,25,20,0,0.556,1,4승0무6패,2패,15-0-9,10-0-11
20210528,4,두산,43,23,20,0,0.535,2,6승0무4패,1승,12-0-11,11-0-9
20210528,4,KT,43,23,20,0,0.535,2,6승0무4패,1패,14-0-9,9-0-11
20210528,6,NC,43,22,21,0,0.512,3,4승0무6패,1승,9-0-10,13-0-11
20210528,7,키움,45,23,22,0,0.511,3,7승0무3패,3패,13-0-9,10-0-13
20210528,8,KIA,43,19,24,0,0.442,6,4승0무6패,3승,11-0-12,8-0-12
20210528,9,한화,44,18,26,0,0.409,7.5,4승0무6패,1패,9-0-11,9-0-15
20210528,10,롯데,42,15,27,0,0.357,9.5,3승0무7패,4패,6-0-15,9-0-12
20210529,1,SSG,44,26,18,0,0.591,0,8승0무2패,2승,12-0-9,14-0-9
20210529,2,삼성,46,26,20,0,0.565,1,5승0무5패,1승,16-0-9,10-0-11
20210529,3,KT,44,24,20,0,0.545,2,6승0무4패,1승,14-0-9,10-0-11
20210529,4,LG,46,25,21,0,0.543,2,5승0무5패,1패,13-0-10,12-0-11
20210529,5,NC,45,23,21,1,0.523,3,3승1무6패,2승,9-0-10,14-1-11
20210529,5,두산,44,23,21,0,0.523,3,5승0무5패,1패,12-0-11,11-0-10
20210529,7,키움,46,24,22,0,0.522,3,7승0무3패,1승,13-0-9,11-0-13
20210529,8,KIA,44,19,25,0,0.432,7,4승0무6패,1패,11-0-13,8-0-12
20210529,9,한화,45,18,27,0,0.400,8.5,4승0무6패,2패,9-0-12,9-0-15
20210529,10,롯데,44,15,28,1,0.349,10.5,2승1무7패,5패,6-1-16,9-0-12
20210530,1,SSG,45,27,18,0,0.600,0,9승0무1패,3승,12-0-9,15-0-9
20210530,2,KT,45,25,20,0,0.556,2,6승0무4패,2승,14-0-9,11-0-11
20210530,3,LG,47,26,21,0,0.553,2,5승0무5패,1승,14-0-10,12-0-11
20210530,3,삼성,47,26,21,0,0.553,2,4승0무6패,1패,16-0-10,10-0-11
20210530,5,NC,46,24,21,1,0.533,3,4승1무5패,3승,9-0-10,15-1-11
20210530,5,두산,45,24,21,0,0.533,3,5승0무5패,1승,12-0-11,12-0-10
20210530,7,키움,47,24,23,0,0.511,4,6승0무4패,1패,13-0-9,11-0-14
20210530,8,KIA,45,19,26,0,0.422,8,4승0무6패,2패,11-0-14,8-0-12
20210530,9,한화,46,18,28,0,0.391,9.5,4승0무6패,3패,9-0-13,9-0-15
20210530,10,롯데,45,15,29,1,0.341,11.5,2승1무7패,6패,6-1-17,9-0-12
20210601,1,SSG,46,28,18,0,0.609,0,9승0무1패,4승,13-0-9,15-0-9
20210601,2,KT,46,26,20,0,0.565,2,6승0무4패,3승,14-0-9,12-0-11
20210601,3,두산,46,25,21,0,0.543,3,6승0무4패,2승,12-0-11,13-0-10
20210601,4,LG,48,26,22,0,0.542,3,4승0무6패,1패,14-0-11,12-0-11
20210601,4,삼성,48,26,22,0,0.542,3,4승0무6패,2패,16-0-10,10-0-12
20210601,6,NC,47,24,22,1,0.522,4,4승1무5패,1패,9-0-11,15-1-11
20210601,7,키움,48,24,24,0,0.500,5,5승0무5패,2패,13-0-10,11-0-14
20210601,8,KIA,46,19,27,0,0.413,9,4승0무6패,3패,11-0-14,8-0-13
20210601,9,한화,47,19,28,0,0.404,9.5,5승0무5패,1승,10-0-13,9-0-15
20210601,10,롯데,46,16,29,1,0.356,11.5,2승1무7패,1승,6-1-17,10-0-12
20210602,1,SSG,47,28,19,0,0.596,0,8승0무2패,1패,13-0-10,15-0-9
20210602,2,KT,47,26,21,0,0.553,2,5승0무5패,1패,14-0-9,12-0-12
20210602,3,LG,49,27,22,0,0.551,2,5승0무5패,1승,15-0-11,12-0-11
20210602,3,삼성,49,27,22,0,0.551,2,5승0무5패,1승,16-0-10,11-0-12
20210602,5,NC,48,25,22,1,0.532,3,4승1무5패,1승,10-0-11,15-1-11
20210602,5,두산,47,25,22,0,0.532,3,6승0무4패,1패,12-0-11,13-0-11
20210602,7,키움,49,24,25,0,0.490,5,4승0무6패,3패,13-0-11,11-0-14
20210602,8,KIA,47,20,27,0,0.426,8,5승0무5패,1승,11-0-14,9-0-13
20210602,9,한화,48,19,29,0,0.396,9.5,4승0무6패,1패,10-0-14,9-0-15
20210602,10,롯데,47,17,29,1,0.370,10.5,3승1무6패,2승,6-1-17,11-0-12
20210603,1,SSG,47,28,19,0,0.596,0,8승0무2패,1패,13-0-10,15-0-9
20210603,2,KT,47,26,21,0,0.553,2,5승0무5패,1패,14-0-9,12-0-12
20210603,3,LG,49,27,22,0,0.551,2,5승0무5패,1승,15-0-11,12-0-11
20210603,3,삼성,49,27,22,0,0.551,2,5승0무5패,1승,16-0-10,11-0-12
20210603,5,NC,48,25,22,1,0.532,3,4승1무5패,1승,10-0-11,15-1-11
20210603,5,두산,47,25,22,0,0.532,3,6승0무4패,1패,12-0-11,13-0-11
20210603,7,키움,50,25,25,0,0.500,4.5,4승0무6패,1승,14-0-11,11-0-14
20210603,8,KIA,47,20,27,0,0.426,8,5승0무5패,1승,11-0-14,9-0-13
20210603,9,한화,48,19,29,0,0.396,9.5,4승0무6패,1패,10-0-14,9-0-15
20210603,10,롯데,48,17,30,1,0.362,11,2승1무7패,1패,6-1-17,11-0-13
20210604,1,SSG,48,28,20,0,0.583,0,7승0무3패,2패,13-0-10,15-0-10
20210604,2,삼성,50,28,22,0,0.560,1,5승0무5패,2승,16-0-10,12-0-12
20210604,3,NC,49,26,22,1,0.542,2,5승1무4패,2승,11-0-11,15-1-11
20210604,3,두산,48,26,22,0,0.542,2,7승0무3패,1승,13-0-11,13-0-11
20210604,3,KT,48,26,22,0,0.542,2,5승0무5패,2패,14-0-10,12-0-12
20210604,6,LG,50,27,23,0,0.540,2,5승0무5패,1패,15-0-11,12-0-12
20210604,7,키움,51,25,26,0,0.490,4.5,3승0무7패,1패,14-0-12,11-0-14
20210604,8,KIA,48,21,27,0,0.438,7,6승0무4패,2승,12-0-14,9-0-13
20210604,9,한화,49,19,30,0,0.388,9.5,3승0무7패,2패,10-0-14,9-0-16
20210604,10,롯데,49,18,30,1,0.375,10,3승1무6패,1승,6-1-17,12-0-13
20210605,1,SSG,49,28,21,0,0.571,0,6승0무4패,3패,13-0-10,15-0-11
20210605,2,NC,50,27,22,1,0.551,1,6승1무3패,3승,12-0-11,15-1-11
20210605,2,두산,49,27,22,0,0.551,1,7승0무3패,2승,14-0-11,13-0-11
20210605,2,KT,49,27,22,0,0.551,1,6승0무4패,1승,15-0-10,12-0-12
20210605,5,LG,51,28,23,0,0.549,1,6승0무4패,1승,15-0-11,13-0-12
20210605,5,삼성,51,28,23,0,0.549,1,5승0무5패,1패,16-0-10,12-0-13
20210605,7,키움,52,26,26,0,0.500,3.5,3승0무7패,1승,15-0-12,11-0-14
20210605,8,KIA,49,21,28,0,0.429,7,5승0무5패,1패,12-0-15,9-0-13
20210605,9,한화,50,19,31,0,0.380,9.5,2승0무8패,3패,10-0-14,9-0-17
20210605,10,롯데,50,18,31,1,0.367,10,3승1무6패,1패,6-1-17,12-0-14
20210606,1,SSG,50,29,21,0,0.580,0,6승0무4패,1승,13-0-10,16-0-11
20210606,2,LG,52,29,23,0,0.558,1,7승0무3패,2승,15-0-11,14-0-12
20210606,2,삼성,52,29,23,0,0.558,1,5승0무5패,1승,16-0-10,13-0-13
20210606,4,NC,51,27,23,1,0.540,2,6승1무3패,1패,12-0-12,15-1-11
20210606,4,두산,50,27,23,0,0.540,2,6승0무4패,1패,14-0-12,13-0-11
20210606,4,KT,50,27,23,0,0.540,2,5승0무5패,1패,15-0-11,12-0-12
20210606,7,키움,53,26,27,0,0.491,4.5,3승0무7패,1패,15-0-13,11-0-14
20210606,8,KIA,50,21,29,0,0.420,8,5승0무5패,2패,12-0-16,9-0-13
20210606,9,한화,51,20,31,0,0.392,9.5,3승0무7패,1승,10-0-14,10-0-17
20210606,10,롯데,51,19,31,1,0.380,10,4승1무5패,1승,6-1-17,13-0-14
20210608,1,SSG,51,29,22,0,0.569,0,5승0무5패,1패,13-0-11,16-0-11
20210608,2,LG,53,30,23,0,0.566,0,7승0무3패,3승,16-0-11,14-0-12
20210608,2,삼성,53,30,23,0,0.566,0,5승0무5패,2승,17-0-10,13-0-13
20210608,4,KT,51,28,23,0,0.549,1,6승0무4패,1승,15-0-11,13-0-12
20210608,5,NC,52,27,24,1,0.529,2,6승1무3패,2패,12-0-12,15-1-12
20210608,5,두산,51,27,24,0,0.529,2,5승0무5패,2패,14-0-12,13-0-12
20210608,7,키움,54,26,28,0,0.481,4.5,3승0무7패,2패,15-0-13,11-0-15
20210608,8,KIA,51,21,30,0,0.412,8,4승0무6패,3패,12-0-16,9-0-14
20210608,9,한화,52,21,31,0,0.404,8.5,4승0무6패,2승,11-0-14,10-0-17
20210608,10,롯데,52,20,31,1,0.392,9,5승1무4패,2승,7-1-17,13-0-14
20210609,1,LG,54,31,23,0,0.574,0,7승0무3패,4승,17-0-11,14-0-12
20210609,2,KT,52,29,23,0,0.558,1,6승0무4패,2승,15-0-11,14-0-12
20210609,2,SSG,52,29,23,0,0.558,1,5승0무5패,2패,13-0-12,16-0-11
20210609,4,삼성,54,30,24,0,0.556,1,5승0무5패,1패,17-0-11,13-0-13
20210609,5,두산,52,28,24,0,0.538,2,6승0무4패,1승,14-0-12,14-0-12
20210609,6,NC,53,27,25,1,0.519,3,5승1무4패,3패,12-0-12,15-1-13
20210609,7,키움,55,27,28,0,0.491,4.5,4승0무6패,1승,15-0-13,12-0-15
20210609,8,KIA,52,22,30,0,0.423,8,4승0무6패,1승,12-0-16,10-0-14
20210609,9,한화,53,21,32,0,0.396,9.5,3승0무7패,1패,11-0-15,10-0-17
20210609,10,롯데,53,20,32,1,0.385,10,5승0무5패,1패,7-1-18,13-0-14
20210610,1,LG,55,31,24,0,0.564,0,6승0무4패,1패,17-0-12,14-0-12
20210610,1,삼성,55,31,24,0,0.564,0,6승0무4패,1승,18-0-11,13-0-13
20210610,3,KT,52,29,23,0,0.558,0.5,6승0무4패,2승,15-0-11,14-0-12
20210610,3,SSG,52,29,23,0,0.558,0.5,5승0무5패,2패,13-0-12,16-0-11
20210610,5,NC,54,28,25,1,0.528,2,6승0무4패,1승,12-0-12,16-1-13
20210610,5,두산,53,28,25,0,0.528,2,5승0무5패,1패,14-0-12,14-0-13
20210610,7,키움,56,27,29,0,0.482,4.5,3승0무7패,1패,15-0-13,12-0-16
20210610,8,KIA,53,22,31,0,0.415,8,3승0무7패,1패,12-0-16,10-0-15
20210610,9,한화,54,22,32,0,0.407,8.5,4승0무6패,1승,12-0-15,10-0-17
20210610,10,롯데,54,21,32,1,0.396,9,6승0무4패,1승,8-1-18,13-0-14
20210611,1,LG,56,32,24,0,0.571,0,7승0무3패,1승,18-0-12,14-0-12
20210611,2,KT,53,30,23,0,0.566,0.5,7승0무3패,3승,16-0-11,14-0-12
20210611,2,SSG,53,30,23,0,0.566,0.5,5승0무5패,1승,14-0-12,16-0-11
20210611,4,삼성,56,31,25,0,0.554,1,5승0무5패,1패,18-0-12,13-0-13
20210611,5,NC,55,29,25,1,0.537,2,6승0무4패,2승,12-0-12,17-1-13
20210611,6,두산,54,28,26,0,0.519,3,5승0무5패,2패,14-0-12,14-0-14
20210611,7,키움,57,27,30,0,0.474,5.5,3승0무7패,2패,15-0-13,12-0-17
20210611,8,KIA,53,22,31,0,0.415,8.5,3승0무7패,1패,12-0-16,10-0-15
20210611,9,한화,55,22,33,0,0.400,9.5,4승0무6패,1패,12-0-15,10-0-18
20210611,10,롯데,54,21,32,1,0.396,9.5,6승0무4패,1승,8-1-18,13-0-14
20210612,1,KT,54,31,23,0,0.574,0,7승0무3패,4승,17-0-11,14-0-12
20210612,1,SSG,54,31,23,0,0.574,0,5승0무5패,2승,15-0-12,16-0-11
20210612,3,LG,57,32,25,0,0.561,0.5,6승0무4패,1패,18-0-13,14-0-12
20210612,3,삼성,57,32,25,0,0.561,0.5,6승0무4패,1승,19-0-12,13-0-13
20210612,5,NC,56,29,26,1,0.527,2.5,5승0무5패,1패,12-0-12,17-1-14
20210612,5,두산,55,29,26,0,0.527,2.5,5승0무5패,1승,14-0-12,15-0-14
20210612,7,키움,58,27,31,0,0.466,6,3승0무7패,3패,15-0-13,12-0-18
20210612,8,KIA,53,22,31,0,0.415,8.5,3승0무7패,1패,12-0-16,10-0-15
20210612,9,롯데,54,21,32,1,0.396,9.5,6승0무4패,1승,8-1-18,13-0-14
20210612,10,한화,56,22,34,0,0.393,10,4승0무6패,2패,12-0-15,10-0-19
20210613,1,KT,55,32,23,0,0.582,0,7승0무3패,5승,18-0-11,14-0-12
20210613,2,LG,58,33,25,0,0.569,0.5,7승0무3패,1승,19-0-13,14-0-12
20210613,2,삼성,58,33,25,0,0.569,0.5,7승0무3패,2승,20-0-12,13-0-13
20210613,4,SSG,55,31,24,0,0.564,1,4승0무6패,1패,15-0-13,16-0-11
20210613,5,NC,57,29,27,1,0.518,3.5,5승0무5패,2패,12-0-12,17-1-15
20210613,5,두산,56,29,27,0,0.518,3.5,4승0무6패,1패,14-0-12,15-0-15
20210613,7,키움,59,28,31,0,0.475,6,4승0무6패,1승,15-0-13,13-0-18
20210613,8,KIA,55,23,32,0,0.418,9,4승0무6패,1승,12-0-16,11-0-16
20210613,9,롯데,56,22,33,1,0.400,10,6승0무4패,1패,9-1-19,13-0-14
20210613,10,한화,57,22,35,0,0.386,11,3승0무7패,3패,12-0-15,10-0-20
20210615,1,KT,55,32,23,0,0.582,0,7승0무3패,5승,18-0-11,14-0-12
