순위,선수ID,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
5,69992,최정원,NC,0.283,72,238,212,40,60,4,2,0,68,8,4,0,18,0,4,40,0,0.321,0.350,0.671,14,0.229,0.000
8,63963,권희동,NC,0.263,55,171,133,25,35,3,0,8,62,26,1,3,29,1,5,24,4,0.466,0.406,0.872,6,0.345,0.429
9,62907,박민우,NC,0.261,50,215,180,30,47,5,3,1,61,18,4,2,22,0,7,23,4,0.339,0.360,0.699,12,0.303,0.000
10,74465,박석민,NC,0.257,59,205,171,27,44,8,0,10,82,41,3,2,27,1,2,43,8,0.480,0.361,0.841,11,0.304,0.143
11,78361,전민수,NC,0.255,71,109,98,12,25,3,0,3,37,16,0,0,11,1,0,23,2,0.378,0.330,0.708,4,0.375,0.233
12,68909,최보성,NC,0.250,10,14,12,0,3,0,0,0,3,1,1,0,0,0,1,5,0,0.250,0.308,0.558,0,0.500,0.000
14,51907,김주원,NC,0.241,69,189,166,20,40,7,1,5,64,16,2,2,17,0,2,57,5,0.386,0.316,0.702,4,0.162,1.000
15,62025,이원재,NC,0.231,31,69,65,3,15,2,0,0,17,7,1,1,1,0,1,11,1,0.262,0.250,0.512,1,0.235,0.375
16,65905,최승민,NC,0.226,48,34,31,8,7,1,0,0,8,1,2,0,1,0,0,7,0,0.258,0.250,0.508,1,0.100,0.000
17,61869,정진기,NC,0.223,88,206,193,27,43,8,0,6,69,21,2,0,10,0,1,39,2,0.358,0.265,0.623,9,0.188,0.238
18,63450,정현,NC,0.222,68,149,117,14,26,5,1,0,33,7,8,0,17,0,7,24,7,0.282,0.355,0.637,5,0.238,0.167
19,78122,김태군,NC,0.220,102,276,232,23,51,7,0,7,79,24,9,3,21,0,11,30,4,0.341,0.311,0.652,10,0.158,0.000
20,64944,박대온,NC,0.212,42,95,85,4,18,1,0,0,19,5,4,2,4,0,0,21,0,0.224,0.242,0.466,2,0.182,0.000
21,76720,정범모,NC,0.211,19,23,19,2,4,1,0,1,8,5,1,0,2,0,1,4,2,0.421,0.318,0.739,0,0.333,0.000
22,66928,박준영,NC,0.209,111,315,273,37,57,7,2,8,92,31,3,2,27,0,10,92,9,0.337,0.301,0.638,15,0.215,0.167
23,65462,김기환,NC,0.207,62,149,140,19,29,7,2,3,49,13,1,0,8,0,0,45,1,0.350,0.250,0.600,7,0.276,1.000
24,66968,이재율,NC,0.200,23,17,15,5,3,2,0,0,5,1,0,0,0,0,2,3,1,0.333,0.294,0.627,0,0.000,0.000
25,66965,도태훈,NC,0.182,77,76,66,10,12,1,0,1,16,9,0,0,6,0,4,14,3,0.242,0.289,0.531,0,0.227,0.200
26,63920,김준완,NC,0.167,13,14,12,3,2,0,1,0,4,1,0,0,2,0,0,0,0,0.333,0.286,0.619,0,0.000,0.000
27,73306,지석훈,NC,0.147,28,43,34,6,5,1,0,0,6,2,0,1,6,0,2,12,0,0.176,0.302,0.478,0,0.143,0.000
28,67900,김수윤,NC,0.000,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000
28,78813,모창민,NC,0.000,3,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.000,0.167,0.167,0,0.000,0.000
28,50996,박시원,NC,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
28,51991,오장한,NC,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
28,51996,오태양,NC,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
28,66963,최우재,NC,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
3,51528,손성빈,롯데,0.316,20,22,19,4,6,0,0,0,6,0,0,0,3,0,0,6,0,0.316,0.409,0.725,1,0.000,0.250
6,65506,김재유,롯데,0.287,87,192,174,27,50,8,0,1,61,18,4,0,10,0,4,36,1,0.351,0.340,0.691,10,0.462,0.421
9,68518,정보근,롯데,0.278,11,20,18,0,5,0,0,0,5,0,0,0,2,0,0,2,1,0.278,0.350,0.628,1,0.000,0.000
11,69508,신윤후,롯데,0.261,71,136,119,23,31,5,2,1,43,6,2,1,11,0,3,20,2,0.361,0.336,0.697,8,0.192,0.167
12,68362,추재현,롯데,0.252,95,300,262,37,66,15,0,5,96,26,5,0,26,0,7,57,3,0.366,0.336,0.702,17,0.254,0.000
13,66749,김주현,롯데,0.250,8,17,16,1,4,0,0,0,4,0,0,0,1,0,0,6,0,0.250,0.294,0.544,0,0.000,0.000
14,67504,김정율,롯데,0.241,82,224,199,19,48,11,1,3,70,25,3,1,18,0,3,62,4,0.352,0.312,0.664,14,0.241,0.091
15,64717,지시완,롯데,0.241,73,187,166,23,40,9,0,7,70,26,2,0,14,0,5,54,6,0.422,0.319,0.741,9,0.212,0.000
16,76100,이병규,롯데,0.235,29,43,34,4,8,0,0,0,8,4,0,0,8,0,1,14,2,0.235,0.395,0.630,0,0.357,0.250
17,64022,안중열,롯데,0.232,58,157,125,19,29,5,0,3,43,16,3,1,27,0,1,25,1,0.344,0.370,0.714,7,0.275,0.500
18,68504,이호연,롯데,0.222,7,11,9,0,2,0,0,0,2,1,0,1,1,0,0,1,1,0.222,0.273,0.495,1,0.000,0.000
18,68507,장두성,롯데,0.222,43,41,36,12,8,2,1,0,12,4,0,0,5,0,0,12,0,0.333,0.317,0.650,0,0.100,0.500
20,64501,배성근,롯데,0.204,78,109,93,21,19,4,0,1,26,9,2,0,14,0,0,36,1,0.280,0.308,0.588,2,0.265,0.250
21,51551,나승엽,롯데,0.204,60,128,113,16,23,2,0,2,31,10,0,1,14,0,0,33,1,0.274,0.289,0.563,4,0.148,0.214
22,76249,민병헌,롯데,0.190,14,49,42,5,8,3,0,0,11,2,1,0,6,0,0,11,2,0.262,0.292,0.554,0,0.273,0.500
23,65515,강로한,롯데,0.121,21,35,33,7,4,0,0,2,10,4,0,0,2,0,0,18,0,0.303,0.171,0.474,1,0.111,0.000
24,63895,최민재,롯데,0.080,21,27,25,2,2,1,0,0,3,2,0,0,2,0,0,8,1,0.120,0.148,0.268,0,0.286,0.333
25,65514,강태율,롯데,0.077,19,31,26,1,2,1,0,1,6,5,0,1,4,0,0,10,1,0.231,0.194,0.425,0,0.111,0.000
26,67454,나원탁,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
26,51560,이주찬,롯데,0.000,3,8,7,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0.000,0.000,0.000,0,0.000,0.000
26,51574,최종은,롯데,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
1,62893,최정민,KIA,0.333,39,19,15,5,5,0,0,0,5,1,0,0,3,0,1,7,1,0.333,0.474,0.807,0,0.750,0.000
4,62234,류지혁,KIA,0.278,92,327,273,37,76,8,0,2,90,34,2,3,42,1,7,46,7,0.330,0.385,0.715,21,0.346,0.167
5,64984,김태진,KIA,0.276,99,414,381,43,105,12,5,1,130,36,6,4,23,1,0,64,7,0.341,0.314,0.655,27,0.287,1.000
6,67610,김석환,KIA,0.263,5,20,19,1,5,0,0,1,8,3,0,0,0,0,1,7,0,0.421,0.300,0.721,2,0.333,0.000
7,67644,이정훈,KIA,0.248,41,151,129,14,32,6,0,2,44,14,0,0,19,0,3,33,3,0.341,0.358,0.699,8,0.250,0.111
9,65610,황대인,KIA,0.238,86,308,282,30,67,10,1,13,118,45,1,5,18,0,2,62,8,0.418,0.283,0.701,18,0.205,0.364
11,68614,오정환,KIA,0.235,9,18,17,1,4,1,0,0,5,2,0,0,1,0,0,9,0,0.294,0.278,0.572,1,0.500,0.000
12,62265,유민상,KIA,0.233,24,74,60,7,14,2,0,1,19,6,0,0,8,0,6,18,1,0.317,0.378,0.695,4,0.200,0.250
14,51640,권다결,KIA,0.222,5,18,18,1,4,0,0,0,4,0,0,0,0,0,0,6,2,0.222,0.222,0.444,1,0.250,0.000
15,62864,김민식,KIA,0.220,100,301,250,30,55,8,0,3,72,26,3,3,41,1,4,49,2,0.288,0.336,0.624,9,0.255,0.238
16,63722,한승택,KIA,0.217,82,239,203,17,44,7,0,3,60,16,5,0,28,0,3,61,6,0.296,0.321,0.617,8,0.213,0.000
17,64560,이창진,KIA,0.209,105,293,249,35,52,8,1,3,71,33,4,3,36,0,1,54,10,0.285,0.308,0.593,10,0.270,0.222
18,65653,김호령,KIA,0.208,62,154,130,16,27,2,0,4,41,15,2,0,16,0,6,44,2,0.315,0.322,0.637,6,0.175,0.000
19,63260,이우성,KIA,0.200,65,100,85,12,17,5,0,0,22,4,1,1,13,0,0,17,2,0.259,0.303,0.562,2,0.111,0.500
19,66657,이진영,KIA,0.200,17,47,40,8,8,2,1,2,18,5,0,0,3,0,4,22,0,0.450,0.319,0.769,2,0.182,0.000
21,65464,최정용,KIA,0.192,53,65,52,7,10,1,0,0,11,2,3,1,9,0,0,16,1,0.212,0.306,0.518,2,0.091,0.167
22,67609,박정우,KIA,0.188,32,61,48,3,9,1,0,0,10,4,1,0,10,0,2,8,2,0.208,0.350,0.558,0,0.154,0.000
23,62908,황윤호,KIA,0.176,6,19,17,2,3,0,0,0,3,0,0,0,1,0,1,3,1,0.176,0.263,0.439,1,0.000,0.000
24,50657,박민,KIA,0.171,18,38,35,3,6,1,0,0,7,3,0,0,2,0,1,10,1,0.200,0.237,0.437,1,0.250,1.000
25,73209,나주환,KIA,0.161,19,32,31,0,5,0,0,0,5,3,0,1,0,0,0,12,2,0.161,0.156,0.317,1,0.250,0.000
26,78629,나지완,KIA,0.160,31,102,81,3,13,1,0,0,14,7,0,1,14,0,6,29,3,0.173,0.324,0.497,3,0.200,0.000
27,61700,강경학,KIA,0.152,25,39,33,3,5,0,0,0,5,1,0,0,5,0,1,13,0,0.152,0.282,0.434,1,0.143,0.250
28,66614,김규성,KIA,0.139,54,41,36,8,5,1,0,0,6,2,0,0,5,0,0,17,0,0.167,0.244,0.411,0,0.250,0.000
29,69636,오선우,KIA,0.067,9,16,15,1,1,0,0,0,1,0,0,0,1,0,0,9,0,0.067,0.125,0.192,0,0.000,0.000
1,66704,김태연,한화,0.301,53,220,176,29,53,12,0,3,74,34,0,5,34,0,5,44,4,0.420,0.418,0.838,15,0.322,0.000
6,51714,페레즈,한화,0.268,59,252,224,26,60,15,1,5,92,33,0,7,17,0,4,52,4,0.411,0.321,0.732,19,0.209,0.000
7,64266,이성곤,한화,0.264,62,208,174,17,46,12,2,1,65,24,1,1,29,0,3,53,4,0.374,0.377,0.751,13,0.241,0.250
8,51725,힐리,한화,0.257,67,268,249,27,64,11,1,7,98,37,0,1,16,0,2,58,6,0.394,0.306,0.700,20,0.278,0.333
9,51762,장규현,한화,0.250,7,12,12,0,3,1,0,0,4,1,0,0,0,0,0,4,1,0.333,0.250,0.583,0,0.000,0.000
10,63700,장운호,한화,0.235,103,338,285,36,67,10,0,0,77,28,7,3,36,0,7,77,7,0.270,0.332,0.602,17,0.265,0.000
11,63704,노수광,한화,0.231,52,180,160,21,37,7,0,3,53,14,2,0,17,0,1,46,1,0.331,0.309,0.640,8,0.225,0.000
12,61208,정진호,한화,0.228,47,167,145,9,33,9,0,0,42,15,4,2,15,1,1,22,5,0.290,0.301,0.591,8,0.146,0.000
13,73136,이성열,한화,0.210,46,140,119,15,25,8,0,2,39,20,0,2,18,0,1,36,2,0.328,0.314,0.642,3,0.400,0.375
14,61554,김민하,한화,0.209,46,142,115,14,24,4,1,1,33,17,0,2,17,0,8,36,3,0.287,0.345,0.632,2,0.314,0.200
15,50707,최인호,한화,0.206,49,164,136,17,28,6,0,4,46,23,0,2,24,0,2,43,1,0.338,0.329,0.667,7,0.195,0.000
16,69705,조한민,한화,0.197,52,145,127,15,25,6,2,5,50,18,1,2,13,0,2,57,4,0.394,0.278,0.672,4,0.310,0.000
17,50709,박정현,한화,0.196,33,120,107,10,21,4,0,0,25,9,3,1,9,0,0,32,1,0.234,0.256,0.490,4,0.182,0.000
18,69706,허관회,한화,0.190,28,79,63,4,12,0,0,0,12,2,0,2,13,0,1,22,1,0.190,0.329,0.519,0,0.056,0.250
19,66702,이시원,한화,0.189,33,62,53,8,10,1,0,0,11,2,4,0,3,0,2,12,2,0.208,0.259,0.467,1,0.125,0.400
20,51706,장지승,한화,0.180,24,72,61,7,11,1,0,1,15,5,2,1,7,0,1,24,4,0.246,0.271,0.517,1,0.182,0.250
21,68700,이원석,한화,0.175,43,130,114,12,20,1,1,1,26,9,4,2,8,0,2,43,1,0.228,0.238,0.466,2,0.217,0.667
22,65703,이도윤,한화,0.175,56,68,63,5,11,0,0,0,11,2,1,0,4,0,0,18,1,0.175,0.224,0.399,1,0.063,0.000
23,60343,이해창,한화,0.167,20,60,54,4,9,3,0,0,12,4,3,1,1,0,1,13,0,0.222,0.193,0.415,3,0.263,0.000
24,50704,임종찬,한화,0.153,42,146,131,9,20,5,0,1,28,8,2,0,12,0,1,49,2,0.214,0.229,0.443,1,0.130,0.000
25,69766,유로결,한화,0.143,34,112,98,11,14,5,0,1,22,7,2,2,8,0,2,39,2,0.224,0.218,0.442,2,0.080,0.000
26,78643,백용환,한화,0.140,39,102,86,10,12,1,0,4,25,4,2,0,11,0,3,26,4,0.291,0.260,0.551,2,0.059,0.429
27,51764,정민규,한화,0.125,6,17,16,1,2,1,0,0,3,0,0,0,1,0,0,6,1,0.188,0.176,0.364,0,0.000,0.000
28,64704,노태형,한화,0.116,18,49,43,6,5,1,0,0,6,1,0,0,6,0,0,15,0,0.140,0.224,0.364,1,0.100,0.000
29,66710,강상원,한화,0.108,35,49,37,7,4,0,0,0,4,2,2,0,9,0,1,11,0,0.108,0.298,0.406,1,0.100,0.000
30,65503,김지수,한화,0.083,11,25,24,0,2,1,0,0,3,0,0,0,1,0,0,14,0,0.125,0.120,0.245,1,0.125,0.000
30,69702,김건,한화,0.083,5,12,12,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0.083,0.083,0.166,0,0.000,0.000
32,66707,박상언,한화,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
32,51767,송호정,한화,0.000,10,11,10,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0.000,0.091,0.091,0,0.000,0.000
