순위,선수ID,선수명,팀명,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF,BB,IBB,HBP,SO,GDP,SLG,OBP,OPS,MH,RISP,PH-BA
16,95158,권용관,한화,0.250,40,49,44,7,11,2,1,0,15,3,1,0,2,0,2,12,2,0.341,0.313,0.654,2,0.182,0.286
16,62768,김원석,한화,0.250,11,9,8,2,2,0,0,0,2,0,0,0,1,0,0,5,0,0.250,0.333,0.583,1,0.000,0.000
16,65707,주현상,한화,0.250,15,8,8,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0.250,0.250,0.500,0,0.000,0.286
19,63700,장운호,한화,0.237,51,85,76,7,18,2,1,0,22,11,3,0,4,0,2,16,1,0.289,0.293,0.582,5,0.381,0.333
20,71347,장민석,한화,0.229,98,227,205,38,47,7,3,1,63,16,6,0,16,0,0,44,3,0.307,0.285,0.592,9,0.220,0.250
21,73602,차일목,한화,0.228,117,329,276,30,63,8,0,3,80,38,13,6,30,0,4,57,9,0.290,0.307,0.597,9,0.224,0.111
22,77243,허도환,한화,0.218,48,93,78,9,17,8,0,0,25,12,4,0,6,0,5,21,2,0.321,0.315,0.636,5,0.222,0.000
23,79705,김회성,한화,0.200,28,58,45,12,9,0,0,1,12,8,0,2,9,0,2,17,1,0.267,0.345,0.612,3,0.182,0.143
24,98144,조인성,한화,0.168,76,146,137,10,23,2,0,3,34,7,6,0,2,0,1,38,2,0.248,0.186,0.434,2,0.098,0.167
25,78756,오선진,한화,0.163,57,53,43,6,7,0,0,0,7,3,3,0,5,0,2,8,0,0.163,0.280,0.443,0,0.100,0.167
26,61700,강경학,한화,0.158,46,116,101,16,16,3,2,1,26,7,4,1,8,0,2,30,5,0.257,0.232,0.489,2,0.080,0.000
27,60805,최윤석,한화,0.125,11,17,16,2,2,0,0,0,2,0,0,0,1,0,0,4,0,0.125,0.176,0.301,0,0.000,0.000
28,60404,송주호,한화,0.106,33,52,47,3,5,0,0,0,5,1,2,0,3,0,0,12,1,0.106,0.160,0.266,0,0.000,0.000
29,66749,김주현,한화,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000
29,74756,박노민,한화,0.000,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.000,0.000
29,66702,이시원,한화,0.000,17,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,60768,이태양,한화,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,77464,임익준,한화,0.000,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
29,76720,정범모,한화,0.000,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.000,0.000,0.000,0,0.000,0.000
29,78745,정현석,한화,0.000,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.000,0.000,0.000,0,0.000,0.000
5,61591,김사훈,롯데,0.321,19,36,28,5,9,1,0,0,10,4,5,0,3,0,0,6,1,0.357,0.387,0.744,1,0.333,0.000
6,62556,신본기,롯데,0.309,25,104,81,13,25,4,0,1,32,10,2,0,13,0,8,12,3,0.395,0.451,0.846,6,0.308,0.000
7,65523,아두치,롯데,0.291,64,272,247,46,72,18,3,7,117,41,1,5,18,1,1,59,5,0.474,0.336,0.810,19,0.257,0.286
8,62559,김상호,롯데,0.290,114,415,366,39,106,20,0,7,147,56,2,5,38,2,4,84,10,0.402,0.358,0.760,27,0.273,0.429
9,66523,맥스웰,롯데,0.288,23,99,80,14,23,3,1,4,40,16,0,1,15,0,3,25,0,0.500,0.414,0.914,6,0.375,0.000
10,71562,박종윤,롯데,0.282,73,211,195,24,55,5,1,1,65,17,3,1,10,1,2,25,4,0.333,0.322,0.655,12,0.245,0.211
11,62558,김준태,롯데,0.275,68,144,120,12,33,3,1,2,44,16,1,1,22,1,0,42,0,0.367,0.385,0.752,5,0.184,0.333
12,72546,문규현,롯데,0.272,120,368,316,38,86,10,0,4,108,40,19,2,29,0,1,39,10,0.342,0.333,0.675,20,0.244,0.250
13,60523,정훈,롯데,0.262,121,439,370,48,97,18,2,2,125,46,8,2,43,0,16,75,12,0.338,0.362,0.700,24,0.356,0.333
14,71552,최준석,롯데,0.262,116,396,325,49,85,10,0,19,152,70,0,4,64,2,3,102,14,0.468,0.384,0.852,21,0.263,0.185
15,79356,박헌도,롯데,0.261,37,82,69,9,18,7,0,3,34,11,0,0,10,0,3,25,1,0.493,0.378,0.871,4,0.261,0.235
16,60558,오태곤,롯데,0.260,42,135,123,17,32,6,0,3,47,7,0,0,12,0,0,37,5,0.382,0.326,0.708,8,0.167,0.333
17,78513,전준우,롯데,0.253,25,113,99,16,25,7,0,2,38,10,1,0,7,0,6,25,4,0.384,0.339,0.723,7,0.259,0.000
18,61204,김동한,롯데,0.252,78,116,107,9,27,6,0,0,33,14,3,0,6,0,0,19,1,0.308,0.292,0.600,4,0.273,0.000
19,76435,이여상,롯데,0.250,61,83,72,10,18,3,1,0,23,7,3,1,7,0,0,25,0,0.319,0.313,0.632,4,0.308,0.000
20,76536,손용석,롯데,0.244,51,99,90,8,22,5,0,0,27,9,2,2,1,0,4,18,7,0.300,0.278,0.578,3,0.172,0.455
21,66508,나경민,롯데,0.232,35,66,56,13,13,2,0,0,15,3,1,1,8,0,0,18,0,0.268,0.323,0.591,3,0.067,0.000
22,77669,김주현,롯데,0.207,21,33,29,4,6,4,0,0,10,1,1,0,3,0,0,12,0,0.345,0.281,0.626,2,0.100,0.200
23,61554,김민하,롯데,0.200,46,49,45,8,9,1,0,1,13,1,2,0,1,0,1,19,2,0.289,0.234,0.523,0,0.000,0.333
23,78850,오현근,롯데,0.200,19,17,15,4,3,0,0,0,3,2,0,0,2,0,0,5,0,0.200,0.294,0.494,0,0.333,0.400
25,71565,이우민,롯데,0.193,52,98,83,19,16,5,0,1,24,8,4,0,7,0,4,16,3,0.289,0.287,0.576,3,0.103,0.200
26,64022,안중열,롯데,0.179,19,29,28,2,5,1,0,0,6,3,0,0,1,0,0,9,0,0.214,0.207,0.421,2,0.250,0.000
27,65506,김재유,롯데,0.148,21,30,27,8,4,0,0,0,4,1,1,0,1,0,1,7,1,0.148,0.207,0.355,1,0.167,0.000
28,65513,김대륙,롯데,0.143,58,59,49,5,7,1,2,0,12,5,1,1,5,0,3,20,0,0.245,0.259,0.504,1,0.118,0.000
29,65514,강태율,롯데,0.000,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.000,0.000
29,78536,김대우,롯데,0.000,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.500,0.500,0,0.000,0.000
29,65503,김지수,롯데,0.000,6,7,7,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0.000,0.000,0.000,0,0.000,0.000
29,78566,황진수,롯데,0.000,11,10,10,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0.000,0.000,0.000,0,0.000,0.000
1,65412,권정웅,삼성,1.000,3,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1.000,1.000,2.000,0,0.000,0.000
4,63913,최재원,삼성,0.333,28,105,81,20,27,3,0,4,42,16,2,2,17,0,3,17,2,0.519,0.456,0.975,6,0.391,0.333
4,66469,황선도,삼성,0.333,1,4,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.333,0.500,0.833,0,0.000,0.000
7,71432,박한이,삼성,0.301,110,401,349,57,105,21,0,14,168,69,6,4,40,2,2,72,5,0.481,0.372,0.853,31,0.333,0.318
9,79456,이지영,삼성,0.297,129,419,390,36,116,12,0,7,149,50,8,2,12,0,7,32,13,0.382,0.328,0.710,34,0.341,0.176
11,72466,조동찬,삼성,0.275,90,282,247,32,68,11,1,10,111,36,3,3,26,0,3,64,7,0.449,0.348,0.797,17,0.222,0.200
12,79402,김상수,삼성,0.271,105,401,358,56,97,13,0,3,119,38,8,4,23,0,8,39,9,0.332,0.326,0.658,25,0.236,0.000
13,79465,배영섭,삼성,0.266,93,381,323,53,86,17,0,4,115,22,1,1,51,0,5,42,10,0.356,0.374,0.730,24,0.189,0.071
14,66452,발디리스,삼성,0.266,44,190,154,24,41,6,0,8,71,33,0,3,31,0,2,17,9,0.461,0.389,0.850,11,0.245,0.000
15,63440,이흥련,삼성,0.260,85,174,150,20,39,11,0,6,68,25,9,2,8,0,5,41,4,0.453,0.315,0.768,4,0.378,0.333
16,66409,이성규,삼성,0.250,6,6,4,2,1,0,0,0,1,0,2,0,0,0,0,3,0,0.250,0.250,0.500,0,0.000,0.000
17,61463,김정혁,삼성,0.236,46,118,106,13,25,1,1,2,34,11,1,1,9,0,1,25,3,0.321,0.299,0.620,6,0.154,0.000
18,78454,우동균,삼성,0.221,33,82,68,14,15,1,0,2,22,10,1,1,12,0,0,10,0,0.324,0.333,0.657,3,0.286,0.231
19,64499,김재현,삼성,0.218,122,215,188,25,41,7,0,0,48,14,11,1,8,0,7,42,10,0.255,0.275,0.530,4,0.170,1.000
20,74158,김태완,삼성,0.196,34,52,46,4,9,2,0,1,14,9,0,1,5,1,0,15,2,0.304,0.269,0.573,1,0.238,0.259
21,61742,나성용,삼성,0.167,6,13,12,1,2,0,0,0,2,0,0,0,1,0,0,5,0,0.167,0.231,0.398,0,0.000,0.250
22,78467,이영욱,삼성,0.163,104,52,49,16,8,1,0,1,12,4,0,0,2,0,1,21,1,0.245,0.212,0.457,0,0.143,0.100
23,62406,성의준,삼성,0.150,24,23,20,2,3,0,0,1,6,2,0,0,2,0,1,4,0,0.300,0.261,0.561,0,0.200,0.000
24,64493,최선호,삼성,0.115,60,27,26,11,3,1,0,0,4,3,0,0,1,0,0,11,0,0.154,0.148,0.302,0,0.222,0.000
25,60724,이상훈,삼성,0.083,8,14,12,0,1,0,0,0,1,0,2,0,0,0,0,4,0,0.083,0.083,0.166,0,0.000,0.000
26,74402,이정식,삼성,0.000,7,9,8,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0.000,0.111,0.111,0,0.000,0.000
2,99810,이진영,KT,0.332,115,424,371,49,123,23,1,10,178,72,0,5,45,1,3,44,13,0.480,0.403,0.883,35,0.333,0.316
5,78361,전민수,KT,0.305,74,240,213,31,65,14,1,3,90,29,4,0,19,0,4,46,4,0.423,0.373,0.796,20,0.362,0.571
6,79453,오정복,KT,0.304,96,344,306,45,93,11,2,5,123,36,6,4,28,1,0,32,5,0.402,0.358,0.760,24,0.313,0.182
7,76304,신현철,KT,0.292,35,25,24,3,7,2,0,0,9,2,0,0,0,0,1,12,0,0.375,0.320,0.695,0,0.200,0.200
8,62265,유민상,KT,0.282,95,254,213,30,60,12,1,4,86,37,3,4,25,0,9,39,8,0.404,0.375,0.779,13,0.311,0.263
9,70553,박기혁,KT,0.273,117,348,308,36,84,13,0,2,103,34,10,2,27,0,1,53,8,0.334,0.331,0.665,20,0.247,0.125
10,65005,마르테,KT,0.265,91,381,325,52,86,16,0,22,168,74,0,5,50,0,1,51,12,0.517,0.360,0.877,21,0.330,0.000
11,64166,배정대,KT,0.260,65,55,50,10,13,1,0,0,14,3,1,0,4,0,0,18,0,0.280,0.315,0.595,2,0.167,0.500
12,78753,김지열,KT,0.250,20,63,56,6,14,1,0,0,15,4,0,0,7,0,0,10,3,0.268,0.333,0.601,2,0.308,0.000
13,79364,김종민,KT,0.244,78,217,180,17,44,3,0,0,47,20,10,3,21,0,3,32,3,0.261,0.329,0.590,10,0.346,0.000
14,64006,심우준,KT,0.242,122,251,236,36,57,9,1,3,77,17,5,2,8,0,0,40,5,0.326,0.264,0.590,9,0.145,0.250
15,78892,윤요섭,KT,0.238,66,149,126,14,30,6,0,6,54,16,0,0,20,1,3,24,7,0.429,0.356,0.785,7,0.205,0.179
16,77104,박용근,KT,0.230,31,86,74,5,17,4,1,1,26,6,0,1,11,0,0,14,1,0.351,0.326,0.677,3,0.150,0.000
17,70646,김상현,KT,0.225,62,246,222,29,50,5,0,11,88,32,0,2,20,0,2,48,10,0.396,0.293,0.689,10,0.233,0.000
18,60496,김동은,KT,0.220,32,63,50,7,11,0,0,0,11,2,2,0,10,0,1,14,3,0.220,0.361,0.581,1,0.250,0.250
19,78517,하준호,KT,0.219,94,217,187,26,41,5,0,3,55,15,4,1,20,0,5,63,3,0.294,0.310,0.604,8,0.208,0.238
20,77609,김연훈,KT,0.217,103,181,166,13,36,10,0,1,49,18,5,3,7,1,0,46,5,0.295,0.244,0.539,6,0.289,0.000
21,66052,남태혁,KT,0.205,16,48,44,2,9,3,0,0,12,2,0,1,3,0,0,18,3,0.273,0.250,0.523,2,0.083,0.000
22,60343,이해창,KT,0.203,88,254,231,16,47,10,0,6,75,22,8,3,9,0,3,65,7,0.325,0.240,0.565,8,0.136,0.143
23,64007,문상철,KT,0.200,48,87,80,9,16,7,0,1,26,7,0,1,4,0,2,26,2,0.325,0.253,0.578,2,0.308,0.000
24,63448,김영환,KT,0.167,12,12,12,2,2,0,0,0,2,0,0,0,0,0,0,3,0,0.167,0.167,0.334,0,0.000,0.333
25,77462,김동욱,KT,0.135,21,41,37,3,5,0,0,3,14,5,0,0,3,0,1,14,2,0.378,0.220,0.598,0,0.200,0.250
26,63088,김진곤,KT,0.125,13,8,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.125,0.125,0.250,0,0.000,0.000
27,64004,김민혁,KT,0.103,26,31,29,3,3,1,0,0,4,0,0,0,2,0,0,8,0,0.138,0.161,0.299,0,0.000,0.111
28,65044,김만수,KT,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0,0.000,0.000
28,65058,정성곤,KT,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
28,65096,정주후,KT,0.000,12,3,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.000,0.000
